Timestamp,Conductivity (uS/cm),Specific Conductance (uS/cm),Temperature (C)
10/1/2016 12:02,93,98.6,22
10/1/2016 12:02,93,98.6,22
10/1/2016 12:02,93,98.6,22
10/1/2016 12:02,93,98.6,22
10/1/2016 12:02,93,98.5,22
10/1/2016 12:02,93,98.6,22
10/1/2016 12:02,93,98.6,22
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.6,22.1
10/1/2016 12:02,93,98.6,22.1
10/1/2016 12:02,93,98.6,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,92.9,98.4,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.6,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.6,22.1
10/1/2016 12:02,93,98.6,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.5,22.1
10/1/2016 12:02,93,98.6,22.1
10/1/2016 12:02,93,98.6,22.1
10/1/2016 12:02,93,98.6,22.1
10/1/2016 12:02,93.1,98.6,22.1
10/1/2016 12:02,93.1,98.6,22
10/1/2016 12:02,93.1,98.6,22
10/1/2016 12:02,93,98.6,22
10/1/2016 12:02,93,98.6,22
10/1/2016 12:02,93.1,98.6,22
10/1/2016 12:02,93.1,98.7,22
10/1/2016 12:02,93.1,98.6,22
10/1/2016 12:02,93.1,98.7,22
10/1/2016 12:02,93.1,98.7,22
10/1/2016 12:02,93.1,98.7,22
10/1/2016 12:02,93.1,98.7,22
10/1/2016 12:02,93.1,98.7,22
10/1/2016 12:02,93.1,98.6,22
10/1/2016 12:02,93,98.6,22
10/1/2016 12:02,93,98.6,22
10/1/2016 12:02,93,98.6,22
10/1/2016 12:02,93,98.6,22
10/1/2016 12:02,93.1,98.6,22
10/1/2016 12:02,93.1,98.7,22
10/1/2016 12:02,93.1,98.7,22
10/1/2016 12:02,93.1,98.7,22
10/1/2016 12:02,93.1,98.7,22
10/1/2016 12:02,92.9,98.4,22
10/1/2016 12:03,92.9,98.5,22
10/1/2016 12:03,93,98.6,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.6,22
10/1/2016 12:03,93.1,98.6,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93,98.6,22
10/1/2016 12:03,93,98.6,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.6,22
10/1/2016 12:03,93.1,98.6,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.6,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,92.9,98.4,22
10/1/2016 12:03,93,98.5,22
10/1/2016 12:03,93,98.6,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.2,98.8,22
10/1/2016 12:03,93.2,98.8,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.2,98.8,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.7,22
10/1/2016 12:03,93.1,98.6,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.3,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.7,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.1,98.7,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.2,98.8,22
10/1/2016 12:04,93.3,98.9,22
10/1/2016 12:04,93.3,98.9,22
10/1/2016 12:05,93.2,98.8,22
10/1/2016 12:05,93.3,98.8,22
10/1/2016 12:05,93.2,98.8,22
10/1/2016 12:05,93.2,98.8,22
10/1/2016 12:05,93.2,98.8,22
10/1/2016 12:05,93.2,98.8,22
10/1/2016 12:05,93.2,98.8,22
10/1/2016 12:05,93.3,98.8,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.2,98.8,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.2,98.8,22
10/1/2016 12:05,93.1,98.7,22
10/1/2016 12:05,93.2,98.8,22
10/1/2016 12:05,93.2,98.8,22
10/1/2016 12:05,93.2,98.8,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.2,98.8,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.4,99,22
10/1/2016 12:05,93.4,99,22
10/1/2016 12:05,93.4,99,22
10/1/2016 12:05,93.4,99,22
10/1/2016 12:05,93.3,98.8,22
10/1/2016 12:05,93.3,98.9,22
10/1/2016 12:05,93.4,99,22
10/1/2016 12:05,93.4,99,22
10/1/2016 12:05,93.5,99.1,22
10/1/2016 12:05,93.5,99.1,22
10/1/2016 12:05,93.6,99.2,22
10/1/2016 12:05,93.6,99.2,22
10/1/2016 12:05,93.7,99.3,22
10/1/2016 12:05,93.7,99.4,22
10/1/2016 12:05,93.7,99.3,22
10/1/2016 12:05,93.7,99.4,22
10/1/2016 12:05,93.8,99.4,22
10/1/2016 12:05,93.6,99.2,22
10/1/2016 12:05,93.8,99.4,22
10/1/2016 12:05,93.8,99.5,22
10/1/2016 12:05,94,99.6,22
10/1/2016 12:05,94.1,99.7,22
10/1/2016 12:05,94.2,99.8,22
10/1/2016 12:06,94.2,99.9,22
10/1/2016 12:06,94.3,99.9,22
10/1/2016 12:06,94.3,100,22
10/1/2016 12:06,94.3,100,22
10/1/2016 12:06,94.3,100,22
10/1/2016 12:06,94.4,100,22
10/1/2016 12:06,94.4,100,22
10/1/2016 12:06,94.4,100,22
10/1/2016 12:06,94.4,100.1,22
10/1/2016 12:06,94.6,100.3,22
10/1/2016 12:06,94.7,100.4,22
10/1/2016 12:06,94.6,100.3,22
10/1/2016 12:06,94.9,100.6,22
10/1/2016 12:06,95,100.7,22
10/1/2016 12:06,95.1,100.8,22
10/1/2016 12:06,95.1,100.9,22
10/1/2016 12:06,95.3,101,22
10/1/2016 12:06,95.4,101.1,22
10/1/2016 12:06,95.5,101.3,22
10/1/2016 12:06,95.6,101.4,22
10/1/2016 12:06,95.7,101.4,22
10/1/2016 12:06,95.7,101.5,22
10/1/2016 12:06,95.8,101.5,22
10/1/2016 12:06,95.8,101.6,22
10/1/2016 12:06,96,101.8,22
10/1/2016 12:06,96.2,102,22
10/1/2016 12:06,96.5,102.3,22
10/1/2016 12:06,96.7,102.5,22
10/1/2016 12:06,96.9,102.7,22
10/1/2016 12:06,97.3,103.1,22
10/1/2016 12:06,97.5,103.3,22
10/1/2016 12:06,97.7,103.6,22
10/1/2016 12:06,97.8,103.7,22
10/1/2016 12:06,97.8,103.7,22
10/1/2016 12:06,98.2,104.1,22
10/1/2016 12:06,98.5,104.4,22
10/1/2016 12:06,98.9,104.9,22
10/1/2016 12:06,99.1,105.1,22
10/1/2016 12:06,99.4,105.4,22
10/1/2016 12:06,99.8,105.8,22
10/1/2016 12:06,99.9,105.9,22
10/1/2016 12:06,100.3,106.3,22
10/1/2016 12:06,100.8,106.9,22
10/1/2016 12:06,101.1,107.2,22
10/1/2016 12:06,101.4,107.5,22
10/1/2016 12:06,101.8,107.9,22
10/1/2016 12:06,102.1,108.3,22
10/1/2016 12:06,102.3,108.5,22
10/1/2016 12:06,102.7,108.9,22
10/1/2016 12:06,103.2,109.5,22
10/1/2016 12:06,103.5,109.8,22
10/1/2016 12:06,103.8,110.1,22
10/1/2016 12:06,104.3,110.6,22
10/1/2016 12:06,105,111.3,22
10/1/2016 12:06,105.3,111.7,22
10/1/2016 12:06,105.4,111.8,22
10/1/2016 12:06,105.9,112.3,22
10/1/2016 12:06,106.1,112.5,22
10/1/2016 12:06,106.6,113.1,22
10/1/2016 12:06,107.2,113.7,22
10/1/2016 12:07,107.5,114,22
10/1/2016 12:07,107.7,114.2,22
10/1/2016 12:07,107.9,114.4,22
10/1/2016 12:07,108.4,115,22
10/1/2016 12:07,108.7,115.2,22
10/1/2016 12:07,109,115.6,22
10/1/2016 12:07,109.6,116.2,22
10/1/2016 12:07,110,116.6,22
10/1/2016 12:07,110.5,117.2,22
10/1/2016 12:07,111.3,118,22
10/1/2016 12:07,111.7,118.4,22
10/1/2016 12:07,112.1,118.8,22
10/1/2016 12:07,112.7,119.4,22
10/1/2016 12:07,113.3,120.1,22
10/1/2016 12:07,113.6,120.4,22
10/1/2016 12:07,113.9,120.8,22
10/1/2016 12:07,114.4,121.3,22
10/1/2016 12:07,114.7,121.6,22
10/1/2016 12:07,115.4,122.3,22
10/1/2016 12:07,116.1,123.1,22
10/1/2016 12:07,116.4,123.4,22
10/1/2016 12:07,117.4,124.5,22
10/1/2016 12:07,118.3,125.4,22
10/1/2016 12:07,119.2,126.4,22
10/1/2016 12:07,119.7,126.9,22
10/1/2016 12:07,120.2,127.5,22
10/1/2016 12:07,120.8,128.1,22
10/1/2016 12:07,121.1,128.4,22
10/1/2016 12:07,121.8,129.2,22
10/1/2016 12:07,122.4,129.8,22
10/1/2016 12:07,123.3,130.7,22
10/1/2016 12:07,123.7,131.1,22
10/1/2016 12:07,124.3,131.8,22
10/1/2016 12:07,125,132.5,22
10/1/2016 12:07,125.4,132.9,22
10/1/2016 12:07,126.1,133.7,22
10/1/2016 12:07,126.4,134,22
10/1/2016 12:07,126.5,134.1,22
10/1/2016 12:07,126.9,134.5,22
10/1/2016 12:07,127.5,135.2,22
10/1/2016 12:07,128.8,136.5,22
10/1/2016 12:07,129.4,137.2,22
10/1/2016 12:07,129.6,137.4,22
10/1/2016 12:07,129.9,137.7,22
10/1/2016 12:07,130,137.8,22
10/1/2016 12:07,130.5,138.3,22
10/1/2016 12:07,131.3,139.2,22
10/1/2016 12:07,131.7,139.6,22
10/1/2016 12:07,132.6,140.6,22
10/1/2016 12:07,133.8,141.8,22
10/1/2016 12:07,134.6,142.7,22
10/1/2016 12:07,135.1,143.2,22
10/1/2016 12:07,135.8,144,22
10/1/2016 12:07,137,145.3,22
10/1/2016 12:07,137.6,145.9,22
10/1/2016 12:07,138.4,146.7,22
10/1/2016 12:07,139.2,147.6,22
10/1/2016 12:07,139.6,148,22
10/1/2016 12:07,140.5,148.9,22
10/1/2016 12:07,140.8,149.3,22
10/1/2016 12:08,140.8,149.3,22
10/1/2016 12:08,140.8,149.3,22
10/1/2016 12:08,141.9,150.5,22
10/1/2016 12:08,142.5,151.1,22
10/1/2016 12:08,142.8,151.4,22
10/1/2016 12:08,142.6,151.2,22
10/1/2016 12:08,143.1,151.7,22
10/1/2016 12:08,143.4,152,22
10/1/2016 12:08,144,152.6,22
10/1/2016 12:08,145.4,154.1,22
10/1/2016 12:08,146.2,155,22
10/1/2016 12:08,146.7,155.5,22
10/1/2016 12:08,147.1,156,22
10/1/2016 12:08,147.4,156.3,22
10/1/2016 12:08,147.5,156.4,22
10/1/2016 12:08,148.2,157.1,22
10/1/2016 12:08,148.9,157.9,22
10/1/2016 12:08,149.6,158.6,22
10/1/2016 12:08,149.9,158.9,22
10/1/2016 12:08,150.9,160,22
10/1/2016 12:08,151.6,160.7,22
10/1/2016 12:08,151.9,161.1,22
10/1/2016 12:08,152.2,161.4,22
10/1/2016 12:08,153.8,163.1,22
10/1/2016 12:08,154.6,163.9,22
10/1/2016 12:08,155.3,164.7,22
10/1/2016 12:08,156.3,165.7,22
10/1/2016 12:08,157.9,167.4,22
10/1/2016 12:08,158.7,168.2,22
10/1/2016 12:08,159.7,169.3,22
10/1/2016 12:08,160.6,170.3,22
10/1/2016 12:08,161,170.7,22
10/1/2016 12:08,161.1,170.8,22
10/1/2016 12:08,161.3,171,22
10/1/2016 12:08,161.4,171.1,22
10/1/2016 12:08,161.7,171.5,22
10/1/2016 12:08,161.9,171.6,22
10/1/2016 12:08,162.7,172.5,22
10/1/2016 12:08,163.1,173,22
10/1/2016 12:08,163.6,173.4,22
10/1/2016 12:08,164,173.8,22
10/1/2016 12:08,164.2,174.1,22
10/1/2016 12:08,164.3,174.2,22
10/1/2016 12:08,164.9,174.8,22
10/1/2016 12:08,165.1,175.1,22
10/1/2016 12:08,166,176,22
10/1/2016 12:08,167.1,177.2,22
10/1/2016 12:08,168.2,178.3,22
10/1/2016 12:08,168.7,178.9,22
10/1/2016 12:08,169.4,179.6,22
10/1/2016 12:08,170.1,180.4,22
10/1/2016 12:08,170.5,180.7,22
10/1/2016 12:08,171.2,181.5,22
10/1/2016 12:08,171.8,182.1,22
10/1/2016 12:08,172.1,182.4,22
10/1/2016 12:08,172.5,182.8,22
10/1/2016 12:08,173,183.4,22
10/1/2016 12:08,173.4,183.9,22
10/1/2016 12:08,173.6,184.1,22
10/1/2016 12:08,173.9,184.3,22
10/1/2016 12:09,174,184.5,22
10/1/2016 12:09,174.1,184.6,22
10/1/2016 12:09,174.6,185.1,22
10/1/2016 12:09,175,185.5,22
10/1/2016 12:09,174.9,185.4,22
10/1/2016 12:09,174.8,185.3,22
10/1/2016 12:09,174.7,185.2,22
10/1/2016 12:09,175.4,185.9,22
10/1/2016 12:09,175.7,186.3,22
10/1/2016 12:09,176.3,186.8,22
10/1/2016 12:09,176.9,187.5,22
10/1/2016 12:09,177.3,187.9,22
10/1/2016 12:09,177.8,188.4,22
10/1/2016 12:09,178.4,189.1,22
10/1/2016 12:09,178.8,189.5,22.1
10/1/2016 12:09,179,189.7,22.1
10/1/2016 12:09,178.9,189.6,22.1
10/1/2016 12:09,179.8,190.5,22.1
10/1/2016 12:09,180.3,191,22.1
10/1/2016 12:09,181.1,191.9,22.1
10/1/2016 12:09,181.5,192.3,22.1
10/1/2016 12:09,181.7,192.5,22.1
10/1/2016 12:09,181.7,192.5,22.1
10/1/2016 12:09,182.6,193.4,22.1
10/1/2016 12:09,183.1,194,22.1
10/1/2016 12:09,183.4,194.3,22.1
10/1/2016 12:09,183.5,194.4,22.1
10/1/2016 12:09,183.7,194.6,22.1
10/1/2016 12:09,183.8,194.6,22.1
10/1/2016 12:09,184.3,195.2,22.1
10/1/2016 12:09,184.3,195.3,22.1
10/1/2016 12:09,184.4,195.3,22.1
10/1/2016 12:09,183.5,194.4,22.1
10/1/2016 12:09,184.2,195.1,22.1
10/1/2016 12:09,184.6,195.5,22.1
10/1/2016 12:09,184.8,195.8,22.1
10/1/2016 12:09,185.4,196.4,22.1
10/1/2016 12:09,185.9,196.9,22.1
10/1/2016 12:09,186.1,197.2,22.1
10/1/2016 12:09,186.3,197.3,22.1
10/1/2016 12:09,186.5,197.6,22.1
10/1/2016 12:09,187,198.1,22.1
10/1/2016 12:09,187.2,198.3,22.1
10/1/2016 12:09,187.7,198.9,22.1
10/1/2016 12:09,188.4,199.6,22.1
10/1/2016 12:09,188.7,199.9,22.1
10/1/2016 12:09,188.9,200.1,22.1
10/1/2016 12:09,189.3,200.5,22.1
10/1/2016 12:09,189.4,200.7,22.1
10/1/2016 12:09,189.6,200.9,22.1
10/1/2016 12:09,189.8,201.1,22.1
10/1/2016 12:09,189.9,201.2,22.1
10/1/2016 12:09,189.9,201.2,22.1
10/1/2016 12:09,189.9,201.2,22.1
10/1/2016 12:09,190.4,201.7,22.1
10/1/2016 12:09,190.6,202,22.1
10/1/2016 12:09,190.7,202.1,22.1
10/1/2016 12:09,191.1,202.5,22.1
10/1/2016 12:09,191.3,202.7,22.1
10/1/2016 12:09,190.8,202.2,22.1
10/1/2016 12:10,191.4,202.8,22.1
10/1/2016 12:10,191.4,202.8,22.1
10/1/2016 12:10,191.4,202.8,22.1
10/1/2016 12:10,191.2,202.6,22.1
10/1/2016 12:10,191.3,202.7,22.1
10/1/2016 12:10,191.3,202.7,22.1
10/1/2016 12:10,191.5,202.9,22.1
10/1/2016 12:10,191.6,203,22.1
10/1/2016 12:10,191.7,203,22.1
10/1/2016 12:10,192,203.4,22.1
10/1/2016 12:10,192,203.4,22.1
10/1/2016 12:10,192.3,203.7,22.1
10/1/2016 12:10,192.4,203.9,22.1
10/1/2016 12:10,192.5,203.9,22.1
10/1/2016 12:10,192.5,203.9,22.1
10/1/2016 12:10,192.5,203.9,22.1
10/1/2016 12:10,192.5,203.9,22.1
10/1/2016 12:10,192.6,204,22.1
10/1/2016 12:10,192.7,204.1,22.1
10/1/2016 12:10,193,204.4,22.1
10/1/2016 12:10,193.1,204.5,22.1
10/1/2016 12:10,193.2,204.7,22.1
10/1/2016 12:10,193.3,204.7,22.1
10/1/2016 12:10,193.4,204.8,22.1
10/1/2016 12:10,193.2,204.7,22.1
10/1/2016 12:10,193.2,204.6,22.1
10/1/2016 12:10,193.2,204.6,22.1
10/1/2016 12:10,193,204.5,22.1
10/1/2016 12:10,193,204.4,22.1
10/1/2016 12:10,192.9,204.4,22.1
10/1/2016 12:10,193.2,204.6,22.1
10/1/2016 12:10,193,204.5,22.1
10/1/2016 12:10,193,204.4,22.1
10/1/2016 12:10,192.6,204,22.1
10/1/2016 12:10,191.6,203,22.1
10/1/2016 12:10,191.2,202.5,22.1
10/1/2016 12:10,191.6,203,22.1
10/1/2016 12:10,191.9,203.3,22.1
10/1/2016 12:10,192,203.4,22.1
10/1/2016 12:10,192.1,203.5,22.1
10/1/2016 12:10,192.1,203.5,22.1
10/1/2016 12:10,191.8,203.2,22.1
10/1/2016 12:10,191.6,203,22.1
10/1/2016 12:10,191.5,202.9,22.1
10/1/2016 12:10,191.4,202.8,22.1
10/1/2016 12:10,191.3,202.7,22.1
10/1/2016 12:10,191.2,202.6,22.1
10/1/2016 12:10,191.1,202.4,22.1
10/1/2016 12:10,190.8,202.1,22.1
10/1/2016 12:10,190.7,202,22.1
10/1/2016 12:10,190.4,201.7,22.1
10/1/2016 12:10,190,201.3,22.1
10/1/2016 12:10,189.8,201.1,22.1
10/1/2016 12:10,189.6,200.8,22.1
10/1/2016 12:10,189.4,200.6,22.1
10/1/2016 12:10,189.2,200.5,22.1
10/1/2016 12:10,189.1,200.3,22.1
10/1/2016 12:10,189,200.2,22.1
10/1/2016 12:10,188.9,200.1,22.1
10/1/2016 12:10,188.8,200,22.1
10/1/2016 12:11,188.7,199.9,22.1
10/1/2016 12:11,188.6,199.7,22.1
10/1/2016 12:11,188.5,199.7,22.1
10/1/2016 12:11,188.2,199.3,22.1
10/1/2016 12:11,188.1,199.3,22.1
10/1/2016 12:11,188.1,199.2,22.1
10/1/2016 12:11,187.7,198.8,22.1
10/1/2016 12:11,187.8,198.9,22.1
10/1/2016 12:11,187.6,198.7,22.1
10/1/2016 12:11,187.5,198.7,22.1
10/1/2016 12:11,187.4,198.5,22.1
10/1/2016 12:11,187.1,198.3,22.1
10/1/2016 12:11,187,198.1,22.1
10/1/2016 12:11,186.9,198,22.1
10/1/2016 12:11,186.7,197.8,22.1
10/1/2016 12:11,186.5,197.7,22.1
10/1/2016 12:11,186.5,197.6,22.1
10/1/2016 12:11,186.3,197.4,22.1
10/1/2016 12:11,186.1,197.2,22.1
10/1/2016 12:11,186,197.1,22.1
10/1/2016 12:11,185.7,196.7,22.1
10/1/2016 12:11,185.4,196.5,22.1
10/1/2016 12:11,185.3,196.3,22.1
10/1/2016 12:11,185.1,196.2,22.1
10/1/2016 12:11,184.9,196,22.1
10/1/2016 12:11,184.7,195.7,22.1
10/1/2016 12:11,184.6,195.6,22.1
10/1/2016 12:11,184.4,195.4,22.1
10/1/2016 12:11,184.2,195.2,22.1
10/1/2016 12:11,184.1,195.1,22.1
10/1/2016 12:11,183.8,194.7,22.1
10/1/2016 12:11,183.4,194.4,22.1
10/1/2016 12:11,183.3,194.2,22.1
10/1/2016 12:11,183,193.9,22
10/1/2016 12:11,182.8,193.7,22
10/1/2016 12:11,182.4,193.3,22
10/1/2016 12:11,182.2,193.1,22
10/1/2016 12:11,182,192.8,22
10/1/2016 12:11,181.7,192.6,22
10/1/2016 12:11,181.6,192.5,22
10/1/2016 12:11,181.4,192.3,22
10/1/2016 12:11,181.2,192,22
10/1/2016 12:11,181,191.9,22
10/1/2016 12:11,181,191.8,22
10/1/2016 12:11,180.8,191.7,22
10/1/2016 12:11,180.7,191.5,22
10/1/2016 12:11,180.6,191.4,22
10/1/2016 12:11,180.2,191,22
10/1/2016 12:11,179.9,190.7,22
10/1/2016 12:11,179.8,190.5,22
10/1/2016 12:11,179.5,190.2,22
10/1/2016 12:11,179.4,190.2,22
10/1/2016 12:11,179.3,190,22
10/1/2016 12:11,179.2,189.9,22
10/1/2016 12:11,179.1,189.8,22
10/1/2016 12:11,178.8,189.5,22
10/1/2016 12:11,178.7,189.4,22
10/1/2016 12:11,178.7,189.4,22
10/1/2016 12:11,178.5,189.2,22
10/1/2016 12:11,178.4,189.1,22
10/1/2016 12:12,178.2,188.8,22
10/1/2016 12:12,177.9,188.5,22
10/1/2016 12:12,177.7,188.3,22
10/1/2016 12:12,177.6,188.2,22
10/1/2016 12:12,177.2,187.9,22
10/1/2016 12:12,176.9,187.5,22
10/1/2016 12:12,176.7,187.3,22
10/1/2016 12:12,176.4,187,22
10/1/2016 12:12,176.1,186.7,22
10/1/2016 12:12,176,186.5,22
10/1/2016 12:12,175.6,186.1,22
10/1/2016 12:12,175.3,185.8,22
10/1/2016 12:12,175,185.5,22
10/1/2016 12:12,174.8,185.3,22
10/1/2016 12:12,174.6,185,22
10/1/2016 12:12,174.3,184.8,22
10/1/2016 12:12,174.2,184.6,22
10/1/2016 12:12,174,184.5,22
10/1/2016 12:12,173.8,184.2,22
10/1/2016 12:12,173.7,184.1,22
10/1/2016 12:12,173.4,183.8,22
10/1/2016 12:12,173.3,183.7,22
10/1/2016 12:12,173.2,183.5,22
10/1/2016 12:12,173.1,183.5,22
10/1/2016 12:12,172.9,183.2,22
10/1/2016 12:12,172.5,182.9,22
10/1/2016 12:12,172.4,182.7,22
10/1/2016 12:12,172,182.3,22
10/1/2016 12:12,171.3,181.6,22
10/1/2016 12:12,171,181.2,22
10/1/2016 12:12,170.9,181.2,22
10/1/2016 12:12,171.1,181.3,22
10/1/2016 12:12,171,181.3,22
10/1/2016 12:12,171,181.3,22
10/1/2016 12:12,170.8,181.1,22
10/1/2016 12:12,170.5,180.7,22
10/1/2016 12:12,170.3,180.5,22
10/1/2016 12:12,170.2,180.4,22
10/1/2016 12:12,170,180.2,22
10/1/2016 12:12,169.7,179.9,22
10/1/2016 12:12,169.6,179.7,22
10/1/2016 12:12,169.3,179.4,22
10/1/2016 12:12,168.9,179,22
10/1/2016 12:12,168.6,178.7,22
10/1/2016 12:12,168.3,178.4,22
10/1/2016 12:12,167.9,178,22
10/1/2016 12:12,167.7,177.8,22
10/1/2016 12:12,167.7,177.8,22
10/1/2016 12:12,167.4,177.4,22
10/1/2016 12:12,167.2,177.2,22
10/1/2016 12:12,167,177.1,22
10/1/2016 12:12,166.7,176.7,22
10/1/2016 12:12,166.3,176.2,22
10/1/2016 12:12,166,176,22
10/1/2016 12:12,165.8,175.7,22
10/1/2016 12:12,165.7,175.7,22
10/1/2016 12:12,165.7,175.6,22
10/1/2016 12:12,165.4,175.3,22
10/1/2016 12:12,164.8,174.7,22
10/1/2016 12:12,164.7,174.6,22
10/1/2016 12:13,164.7,174.6,22
10/1/2016 12:13,164.6,174.5,22
10/1/2016 12:13,164.4,174.2,22
