Timestamp,Conductivity (uS/cm),Specific Conductance (uS/cm),Temperature (C),,CF (mg/L) k = 0.5606,,,,,,
4/1/2017 11:53,204.4,217.3,21.9,72.5,40.6435,,,,,,
4/1/2017 11:53,204.3,217.3,21.9,72.5,40.6435,,,,,,
4/1/2017 11:53,204.2,217.2,21.9,72.4,40.58744,,,,,,
4/1/2017 11:53,204.2,217.1,21.9,72.3,40.53138,,,,,,
4/1/2017 11:53,204.1,217,21.9,72.2,40.47532,,,,,,
4/1/2017 11:53,203.9,216.9,21.9,72.1,40.41926,,,,,,
4/1/2017 11:53,203.8,216.8,21.9,72,40.3632,,,,,,
4/1/2017 11:53,203.8,216.7,21.9,71.9,40.30714,,,,,,
4/1/2017 11:53,203.7,216.6,21.9,71.8,40.25108,,,,,,
4/1/2017 11:53,203.6,216.5,21.9,71.7,40.19502,,,,,,
4/1/2017 11:53,203.5,216.4,21.9,71.6,40.13896,,,,,,
4/1/2017 11:53,203.4,216.4,21.9,71.6,40.13896,,,,,,
4/1/2017 11:53,203.4,216.3,21.9,71.5,40.0829,,,,,,
4/1/2017 11:53,203.3,216.2,21.9,71.4,40.02684,,,,,,
4/1/2017 11:53,203.3,216.2,21.9,71.4,40.02684,,,,,,
4/1/2017 11:53,203.1,216,21.9,71.2,39.91472,,,,,,
4/1/2017 11:53,203.1,216,21.9,71.2,39.91472,,,,,,
4/1/2017 11:53,203.1,216,21.9,71.2,39.91472,,,,,,
4/1/2017 11:53,203,215.9,21.9,71.1,39.85866,,,,,,
4/1/2017 11:53,203,215.9,21.9,71.1,39.85866,,,,,,
4/1/2017 11:53,203,215.9,21.9,71.1,39.85866,,,,,,
4/1/2017 11:53,202.9,215.9,21.9,71.1,39.85866,,,,,,
4/1/2017 11:53,202.9,215.8,21.9,71,39.8026,,,,,,
4/1/2017 11:53,202.9,215.8,21.9,71,39.8026,,,,,,
4/1/2017 11:53,202.9,215.8,21.9,71,39.8026,,,,,,
4/1/2017 11:53,202.8,215.7,21.9,70.9,39.74654,,,,,,
4/1/2017 11:53,202.8,215.7,21.9,70.9,39.74654,,,,,,
4/1/2017 11:53,202.7,215.6,21.9,70.8,39.69048,,,,,,
4/1/2017 11:53,202.7,215.6,21.9,70.8,39.69048,,,,,,
4/1/2017 11:53,202.7,215.6,21.9,70.8,39.69048,,,,,,
4/1/2017 11:53,202.7,215.6,21.9,70.8,39.69048,,,,,,
4/1/2017 11:53,202.7,215.6,21.9,70.8,39.69048,,,,,,
4/1/2017 11:53,202.6,215.6,21.9,70.8,39.69048,,,,,,
4/1/2017 11:53,202.6,215.6,21.9,70.8,39.69048,,,,,,
4/1/2017 11:53,202.7,215.6,21.9,70.8,39.69048,,,,,,
4/1/2017 11:53,202.6,215.6,21.9,70.8,39.69048,,,,,,
4/1/2017 11:53,202.6,215.6,21.9,70.8,39.69048,,,,,,
4/1/2017 11:53,202.6,215.6,21.9,70.8,39.69048,,,,,,
4/1/2017 11:53,202.6,215.5,21.9,70.7,39.63442,,,,,,
4/1/2017 11:53,202.6,215.5,21.9,70.7,39.63442,,,,,,
4/1/2017 11:53,202.6,215.5,21.9,70.7,39.63442,,,,,,
4/1/2017 11:53,202.6,215.5,21.9,70.7,39.63442,,,,,,
4/1/2017 11:53,202.6,215.5,21.9,70.7,39.63442,,,,,,
4/1/2017 11:53,202.6,215.5,21.9,70.7,39.63442,,,,,,
4/1/2017 11:53,202.6,215.5,21.9,70.7,39.63442,,,,,,
4/1/2017 11:53,202.5,215.5,21.9,70.7,39.63442,,,,,,
4/1/2017 11:53,202.5,215.5,21.9,70.7,39.63442,,,,,,
4/1/2017 11:53,202.5,215.5,21.9,70.7,39.63442,,,,,,
4/1/2017 11:53,202.5,215.4,21.9,70.6,39.57836,,,,,,
4/1/2017 11:53,202.5,215.4,21.9,70.6,39.57836,,,,,,
4/1/2017 11:53,202.5,215.4,21.9,70.6,39.57836,,,,,,
4/1/2017 11:53,202.4,215.4,21.9,70.6,39.57836,,,,,,
4/1/2017 11:53,202.4,215.3,21.9,70.5,39.5223,,,,,,
4/1/2017 11:53,202.4,215.3,21.9,70.5,39.5223,,,,,,
4/1/2017 11:53,202.4,215.3,21.9,70.5,39.5223,,,,,,
4/1/2017 11:53,202.3,215.3,21.9,70.5,39.5223,,,,,,
4/1/2017 11:53,202.3,215.3,21.8,70.5,39.5223,,,,,,
4/1/2017 11:53,202.3,215.2,21.8,70.4,39.46624,,,,,,
4/1/2017 11:54,202.3,215.2,21.8,70.4,39.46624,,,,,,
4/1/2017 11:54,202.2,215.2,21.8,70.4,39.46624,,,,,,
4/1/2017 11:54,202.2,215.2,21.8,70.4,39.46624,,,,,,
4/1/2017 11:54,202.2,215.2,21.8,70.4,39.46624,,,,,,
4/1/2017 11:54,202.2,215.2,21.8,70.4,39.46624,,,,,,
4/1/2017 11:54,202.2,215.2,21.8,70.4,39.46624,,,,,,
4/1/2017 11:54,202.2,215.2,21.8,70.4,39.46624,,,,,,
4/1/2017 11:54,202.2,215.2,21.8,70.4,39.46624,,,,,,
4/1/2017 11:54,202.2,215.2,21.8,70.4,39.46624,,,,,,
4/1/2017 11:54,202.2,215.2,21.8,70.4,39.46624,,,,,,
4/1/2017 11:54,202.2,215.2,21.8,70.4,39.46624,,,,,,
4/1/2017 11:54,202.1,215.1,21.8,70.3,39.41018,,,,,,
4/1/2017 11:54,202.1,215.1,21.8,70.3,39.41018,,,,,,
4/1/2017 11:54,202,215,21.8,70.2,39.35412,,,,,,
4/1/2017 11:54,202,215,21.8,70.2,39.35412,,,,,,
4/1/2017 11:54,201.9,214.9,21.8,70.1,39.29806,,,,,,
4/1/2017 11:54,201.9,214.9,21.8,70.1,39.29806,,,,,,
4/1/2017 11:54,201.9,214.9,21.8,70.1,39.29806,,,,,,
4/1/2017 11:54,201.9,214.9,21.8,70.1,39.29806,,,,,,
4/1/2017 11:54,201.9,214.9,21.8,70.1,39.29806,,,,,,
4/1/2017 11:54,201.9,214.9,21.8,70.1,39.29806,,,,,,
4/1/2017 11:54,201.8,214.8,21.8,70,39.242,,,,,,
4/1/2017 11:54,201.8,214.8,21.8,70,39.242,,,,,,
4/1/2017 11:54,201.8,214.8,21.8,70,39.242,,,,,,
4/1/2017 11:54,201.7,214.7,21.8,69.9,39.18594,,,,,,
4/1/2017 11:54,201.6,214.6,21.8,69.8,39.12988,,,,,,
4/1/2017 11:54,201.6,214.6,21.8,69.8,39.12988,,,,,,
4/1/2017 11:54,201.6,214.6,21.8,69.8,39.12988,,,,,,
4/1/2017 11:54,201.5,214.5,21.8,69.7,39.07382,,,,,,
4/1/2017 11:54,201.5,214.5,21.8,69.7,39.07382,,,,,,
4/1/2017 11:54,201.5,214.5,21.8,69.7,39.07382,,,,,,
4/1/2017 11:54,201.4,214.5,21.8,69.7,39.07382,,,,,,
4/1/2017 11:54,201.4,214.4,21.8,69.6,39.01776,,,,,,
4/1/2017 11:54,201.4,214.4,21.8,69.6,39.01776,,,,,,
4/1/2017 11:54,201.4,214.4,21.8,69.6,39.01776,,,,,,
4/1/2017 11:54,201.3,214.3,21.8,69.5,38.9617,,,,,,
4/1/2017 11:54,201.3,214.3,21.8,69.5,38.9617,,,,,,
4/1/2017 11:54,201.3,214.3,21.8,69.5,38.9617,,,,,,
4/1/2017 11:54,201.3,214.3,21.8,69.5,38.9617,,,,,,
4/1/2017 11:54,201.3,214.3,21.8,69.5,38.9617,,,,,,
4/1/2017 11:54,201.3,214.3,21.8,69.5,38.9617,,,,,,
4/1/2017 11:54,201.3,214.3,21.8,69.5,38.9617,,,,,,
4/1/2017 11:54,201.3,214.3,21.8,69.5,38.9617,,,,,,
4/1/2017 11:54,201.3,214.3,21.8,69.5,38.9617,,,,,,
4/1/2017 11:54,201.2,214.2,21.8,69.4,38.90564,,,,,,
4/1/2017 11:54,201.2,214.2,21.8,69.4,38.90564,,,,,,
4/1/2017 11:54,201.2,214.2,21.8,69.4,38.90564,,,,,,
4/1/2017 11:54,201.2,214.2,21.8,69.4,38.90564,,,,,,
4/1/2017 11:54,201.2,214.2,21.8,69.4,38.90564,,,,,,
4/1/2017 11:54,201.2,214.2,21.8,69.4,38.90564,,,,,,
4/1/2017 11:54,201.2,214.2,21.8,69.4,38.90564,,,,,,
4/1/2017 11:54,201.2,214.2,21.8,69.4,38.90564,,,,,,
4/1/2017 11:54,201.2,214.2,21.8,69.4,38.90564,,,,,,
4/1/2017 11:54,201.2,214.2,21.8,69.4,38.90564,,,,,,
4/1/2017 11:54,201.1,214.1,21.8,69.3,38.84958,,,,,,
4/1/2017 11:54,201.1,214.1,21.8,69.3,38.84958,,,,,,
4/1/2017 11:54,201.1,214.1,21.8,69.3,38.84958,,,,,,
4/1/2017 11:54,201.1,214.1,21.8,69.3,38.84958,,,,,,
4/1/2017 11:54,201.1,214.1,21.8,69.3,38.84958,,,,,,
4/1/2017 11:54,201.1,214.1,21.8,69.3,38.84958,,,,,,
4/1/2017 11:55,201.1,214.1,21.8,69.3,38.84958,,,,,,
4/1/2017 11:55,201,214.1,21.8,69.3,38.84958,,,,,,
4/1/2017 11:55,201,214.1,21.8,69.3,38.84958,,,,,,
4/1/2017 11:55,201,214,21.8,69.2,38.79352,,,,,,
4/1/2017 11:55,201,214,21.8,69.2,38.79352,,,,,,
4/1/2017 11:55,200.9,213.9,21.8,69.1,38.73746,,,,,,
4/1/2017 11:55,200.9,213.9,21.8,69.1,38.73746,,,,,,
4/1/2017 11:55,200.9,213.9,21.8,69.1,38.73746,,,,,,
4/1/2017 11:55,200.8,213.8,21.8,69,38.6814,,,,,,
4/1/2017 11:55,200.8,213.8,21.8,69,38.6814,,,,,,
4/1/2017 11:55,200.7,213.8,21.8,69,38.6814,,,,,,
4/1/2017 11:55,200.7,213.7,21.8,68.9,38.62534,,,,,,
4/1/2017 11:55,200.6,213.6,21.8,68.8,38.56928,,,,,,
4/1/2017 11:55,200.6,213.6,21.8,68.8,38.56928,,,,,,
4/1/2017 11:55,200.5,213.5,21.8,68.7,38.51322,,,,,,
4/1/2017 11:55,200.4,213.4,21.8,68.6,38.45716,,,,,,
4/1/2017 11:55,200.4,213.4,21.8,68.6,38.45716,,,,,,
4/1/2017 11:55,200.4,213.3,21.8,68.5,38.4011,,,,,,
4/1/2017 11:55,200.4,213.3,21.8,68.5,38.4011,,,,,,
4/1/2017 11:55,200.4,213.3,21.8,68.5,38.4011,,,,,,
4/1/2017 11:55,200.4,213.3,21.8,68.5,38.4011,,,,,,
4/1/2017 11:55,200.4,213.4,21.8,68.6,38.45716,,,,,,
4/1/2017 11:55,200.4,213.4,21.8,68.6,38.45716,,,,,,
4/1/2017 11:55,200.4,213.4,21.8,68.6,38.45716,,,,,,
4/1/2017 11:55,200.4,213.4,21.8,68.6,38.45716,,,,,,
4/1/2017 11:55,200.4,213.4,21.8,68.6,38.45716,,,,,,
4/1/2017 11:55,200.4,213.3,21.8,68.5,38.4011,,,,,,
4/1/2017 11:55,200.4,213.4,21.8,68.6,38.45716,,,,,,
4/1/2017 11:55,200.4,213.3,21.8,68.5,38.4011,,,,,,
4/1/2017 11:55,200.4,213.3,21.8,68.5,38.4011,,,,,,
4/1/2017 11:55,200.4,213.3,21.8,68.5,38.4011,,,,,,
4/1/2017 11:55,200.3,213.3,21.8,68.5,38.4011,,,,,,
4/1/2017 11:55,200.3,213.3,21.8,68.5,38.4011,,,,,,
4/1/2017 11:55,200.3,213.2,21.8,68.4,38.34504,,,,,,
4/1/2017 11:55,200.2,213.2,21.8,68.4,38.34504,,,,,,
4/1/2017 11:55,200.2,213.1,21.8,68.3,38.28898,,,,,,
4/1/2017 11:55,200.2,213.1,21.8,68.3,38.28898,,,,,,
4/1/2017 11:55,200.1,213,21.8,68.2,38.23292,,,,,,
4/1/2017 11:55,200,212.9,21.8,68.1,38.17686,,,,,,
4/1/2017 11:55,200,212.9,21.8,68.1,38.17686,,,,,,
4/1/2017 11:55,199.9,212.8,21.8,68,38.1208,,,,,,
4/1/2017 11:55,199.8,212.7,21.8,67.9,38.06474,,,,,,
4/1/2017 11:55,199.6,212.5,21.8,67.7,37.95262,,,,,,
4/1/2017 11:55,199.6,212.5,21.8,67.7,37.95262,,,,,,
4/1/2017 11:55,199.5,212.4,21.8,67.6,37.89656,,,,,,
4/1/2017 11:55,199.4,212.3,21.8,67.5,37.8405,,,,,,
4/1/2017 11:55,199.4,212.3,21.8,67.5,37.8405,,,,,,
4/1/2017 11:55,199.3,212.2,21.8,67.4,37.78444,,,,,,
4/1/2017 11:55,199.2,212.1,21.8,67.3,37.72838,,,,,,
4/1/2017 11:55,199.2,212.1,21.8,67.3,37.72838,,,,,,
4/1/2017 11:55,199.2,212.1,21.8,67.3,37.72838,,,,,,
4/1/2017 11:55,199.1,212,21.8,67.2,37.67232,,,,,,
4/1/2017 11:55,199.1,212,21.8,67.2,37.67232,,,,,,
4/1/2017 11:55,199.1,212,21.8,67.2,37.67232,,,,,,
4/1/2017 11:55,199.1,212,21.8,67.2,37.67232,,,,,,
4/1/2017 11:55,199.1,211.9,21.8,67.1,37.61626,,,,,,
4/1/2017 11:55,199,211.9,21.8,67.1,37.61626,,,,,,
4/1/2017 11:55,199,211.9,21.8,67.1,37.61626,,,,,,
4/1/2017 11:55,199,211.8,21.8,67,37.5602,,,,,,
4/1/2017 11:55,199,211.8,21.8,67,37.5602,,,,,,
4/1/2017 11:56,198.9,211.7,21.8,66.9,37.50414,,,,,,
4/1/2017 11:56,198.9,211.7,21.8,66.9,37.50414,,,,,,
4/1/2017 11:56,198.8,211.6,21.8,66.8,37.44808,,,,,,
4/1/2017 11:56,198.7,211.5,21.8,66.7,37.39202,,,,,,
4/1/2017 11:56,198.7,211.5,21.8,66.7,37.39202,,,,,,
4/1/2017 11:56,198.6,211.4,21.8,66.6,37.33596,,,,,,
4/1/2017 11:56,198.6,211.4,21.8,66.6,37.33596,,,,,,
4/1/2017 11:56,198.5,211.3,21.8,66.5,37.2799,,,,,,
4/1/2017 11:56,198.5,211.3,21.8,66.5,37.2799,,,,,,
4/1/2017 11:56,198.5,211.3,21.8,66.5,37.2799,,,,,,
4/1/2017 11:56,198.5,211.3,21.8,66.5,37.2799,,,,,,
4/1/2017 11:56,198.4,211.2,21.8,66.4,37.22384,,,,,,
4/1/2017 11:56,198.4,211.2,21.8,66.4,37.22384,,,,,,
4/1/2017 11:56,198.4,211.2,21.8,66.4,37.22384,,,,,,
4/1/2017 11:56,198.3,211.1,21.8,66.3,37.16778,,,,,,
4/1/2017 11:56,198.3,211.1,21.8,66.3,37.16778,,,,,,
4/1/2017 11:56,198.3,211,21.8,66.2,37.11172,,,,,,
4/1/2017 11:56,198.2,211,21.8,66.2,37.11172,,,,,,
4/1/2017 11:56,198.2,210.9,21.8,66.1,37.05566,,,,,,
4/1/2017 11:56,198.1,210.9,21.8,66.1,37.05566,,,,,,
4/1/2017 11:56,198.1,210.8,21.8,66,36.9996,,,,,,
4/1/2017 11:56,198.1,210.8,21.8,66,36.9996,,,,,,
4/1/2017 11:56,198,210.7,21.8,65.9,36.94354,,,,,,
4/1/2017 11:56,197.9,210.7,21.8,65.9,36.94354,,,,,,
4/1/2017 11:56,197.9,210.7,21.8,65.9,36.94354,,,,,,
4/1/2017 11:56,197.9,210.6,21.8,65.8,36.88748,,,,,,
4/1/2017 11:56,197.9,210.6,21.8,65.8,36.88748,,,,,,
4/1/2017 11:56,197.8,210.6,21.8,65.8,36.88748,,,,,,
4/1/2017 11:56,197.8,210.5,21.8,65.7,36.83142,,,,,,
4/1/2017 11:56,197.7,210.5,21.8,65.7,36.83142,,,,,,
4/1/2017 11:56,197.7,210.4,21.8,65.6,36.77536,,,,,,
4/1/2017 11:56,197.7,210.4,21.8,65.6,36.77536,,,,,,
4/1/2017 11:56,197.6,210.3,21.8,65.5,36.7193,,,,,,
4/1/2017 11:56,197.6,210.3,21.8,65.5,36.7193,,,,,,
4/1/2017 11:56,197.6,210.3,21.8,65.5,36.7193,,,,,,
4/1/2017 11:56,197.6,210.3,21.8,65.5,36.7193,,,,,,
4/1/2017 11:56,197.5,210.2,21.8,65.4,36.66324,,,,,,
4/1/2017 11:56,197.5,210.2,21.8,65.4,36.66324,,,,,,
4/1/2017 11:56,197.4,210.1,21.8,65.3,36.60718,,,,,,
4/1/2017 11:56,197.4,210.1,21.8,65.3,36.60718,,,,,,
4/1/2017 11:56,197.4,210,21.8,65.2,36.55112,,,,,,
4/1/2017 11:56,197.3,210,21.8,65.2,36.55112,,,,,,
4/1/2017 11:56,197.3,209.9,21.8,65.1,36.49506,,,,,,
4/1/2017 11:56,197.2,209.9,21.8,65.1,36.49506,,,,,,
4/1/2017 11:56,197.2,209.9,21.8,65.1,36.49506,,,,,,
4/1/2017 11:56,197.2,209.8,21.8,65,36.439,,,,,,
4/1/2017 11:56,197.2,209.8,21.8,65,36.439,,,,,,
4/1/2017 11:56,197.2,209.8,21.8,65,36.439,,,,,,
4/1/2017 11:56,197.2,209.8,21.8,65,36.439,,,,,,
4/1/2017 11:56,197.1,209.8,21.8,65,36.439,,,,,,
4/1/2017 11:56,197.1,209.7,21.9,64.9,36.38294,,,,,,
4/1/2017 11:56,197.1,209.6,21.9,64.8,36.32688,,,,,,
4/1/2017 11:56,197,209.6,21.9,64.8,36.32688,,,,,,
4/1/2017 11:56,197,209.6,21.9,64.8,36.32688,,,,,,
4/1/2017 11:56,197,209.5,21.9,64.7,36.27082,,,,,,
4/1/2017 11:56,196.9,209.5,21.9,64.7,36.27082,,,,,,
4/1/2017 11:56,196.9,209.5,21.9,64.7,36.27082,,,,,,
4/1/2017 11:56,196.9,209.5,21.9,64.7,36.27082,,,,,,
4/1/2017 11:56,196.9,209.5,21.9,64.7,36.27082,,,,,,
4/1/2017 11:56,196.9,209.5,21.9,64.7,36.27082,,,,,,
4/1/2017 11:57,196.9,209.4,21.9,64.6,36.21476,,,,,,
4/1/2017 11:57,196.9,209.5,21.9,64.7,36.27082,,,,,,
4/1/2017 11:57,196.9,209.5,21.9,64.7,36.27082,,,,,,
4/1/2017 11:57,197,209.5,21.9,64.7,36.27082,,,,,,
4/1/2017 11:57,197,209.6,21.9,64.8,36.32688,,,,,,
4/1/2017 11:57,197.1,209.6,21.9,64.8,36.32688,,,,,,
4/1/2017 11:57,197.1,209.7,21.9,64.9,36.38294,,,,,,
4/1/2017 11:57,197.1,209.7,21.9,64.9,36.38294,,,,,,
4/1/2017 11:57,197.1,209.7,21.9,64.9,36.38294,,,,,,
4/1/2017 11:57,197.1,209.7,21.9,64.9,36.38294,,,,,,
4/1/2017 11:57,197.1,209.7,21.9,64.9,36.38294,,,,,,
4/1/2017 11:57,197.2,209.7,21.9,64.9,36.38294,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.2,209.8,21.9,65,36.439,,,,,,
4/1/2017 11:57,197.1,209.7,21.9,64.9,36.38294,,,,,,
4/1/2017 11:57,197,209.6,21.9,64.8,36.32688,,,,,,
4/1/2017 11:57,197,209.6,21.9,64.8,36.32688,,,,,,
4/1/2017 11:57,196.9,209.5,21.9,64.7,36.27082,,,,,,
4/1/2017 11:57,196.9,209.5,21.9,64.7,36.27082,,,,,,
4/1/2017 11:57,196.9,209.5,21.8,64.7,36.27082,,,,,,
4/1/2017 11:57,196.8,209.4,21.8,64.6,36.21476,,,,,,
4/1/2017 11:57,196.7,209.3,21.8,64.5,36.1587,,,,,,
4/1/2017 11:57,196.6,209.2,21.8,64.4,36.10264,,,,,,
4/1/2017 11:57,196.5,209.1,21.8,64.3,36.04658,,,,,,
4/1/2017 11:57,196.4,209,21.8,64.2,35.99052,,,,,,
4/1/2017 11:57,196.3,208.9,21.8,64.1,35.93446,,,,,,
4/1/2017 11:57,196.3,208.9,21.8,64.1,35.93446,,,,,,
4/1/2017 11:57,196.2,208.8,21.8,64,35.8784,,,,,,
4/1/2017 11:57,196.1,208.7,21.8,63.9,35.82234,,,,,,
4/1/2017 11:57,196.1,208.7,21.8,63.9,35.82234,,,,,,
4/1/2017 11:57,196.1,208.6,21.8,63.8,35.76628,,,,,,
4/1/2017 11:57,196,208.6,21.8,63.8,35.76628,,,,,,
4/1/2017 11:57,196,208.6,21.8,63.8,35.76628,,,,,,
4/1/2017 11:57,195.9,208.5,21.8,63.7,35.71022,,,,,,
4/1/2017 11:57,195.9,208.4,21.8,63.6,35.65416,,,,,,
4/1/2017 11:57,195.8,208.4,21.8,63.6,35.65416,,,,,,
4/1/2017 11:57,195.8,208.4,21.8,63.6,35.65416,,,,,,
4/1/2017 11:57,195.8,208.4,21.8,63.6,35.65416,,,,,,
4/1/2017 11:57,195.8,208.4,21.8,63.6,35.65416,,,,,,
4/1/2017 11:57,195.8,208.3,21.8,63.5,35.5981,,,,,,
4/1/2017 11:57,195.7,208.3,21.8,63.5,35.5981,,,,,,
4/1/2017 11:57,195.7,208.3,21.8,63.5,35.5981,,,,,,
4/1/2017 11:57,195.8,208.4,21.8,63.6,35.65416,,,,,,
4/1/2017 11:57,195.8,208.4,21.8,63.6,35.65416,,,,,,
4/1/2017 11:57,195.8,208.4,21.8,63.6,35.65416,,,,,,
4/1/2017 11:57,195.8,208.4,21.8,63.6,35.65416,,,,,,
4/1/2017 11:58,195.8,208.4,21.8,63.6,35.65416,,,,,,
4/1/2017 11:58,195.8,208.4,21.8,63.6,35.65416,,,,,,
4/1/2017 11:58,195.8,208.4,21.8,63.6,35.65416,,,,,,
4/1/2017 11:58,195.7,208.4,21.8,63.6,35.65416,,,,,,
4/1/2017 11:58,195.7,208.3,21.8,63.5,35.5981,,,,,,
4/1/2017 11:58,195.7,208.3,21.8,63.5,35.5981,,,,,,
4/1/2017 11:58,195.6,208.3,21.8,63.5,35.5981,,,,,,
4/1/2017 11:58,195.6,208.2,21.8,63.4,35.54204,,,,,,
4/1/2017 11:58,195.6,208.2,21.8,63.4,35.54204,,,,,,
4/1/2017 11:58,195.5,208.1,21.8,63.3,35.48598,,,,,,
4/1/2017 11:58,195.5,208.1,21.8,63.3,35.48598,,,,,,
4/1/2017 11:58,195.4,208.1,21.8,63.3,35.48598,,,,,,
4/1/2017 11:58,195.4,208,21.8,63.2,35.42992,,,,,,
4/1/2017 11:58,195.4,208,21.8,63.2,35.42992,,,,,,
4/1/2017 11:58,195.3,207.9,21.8,63.1,35.37386,,,,,,
4/1/2017 11:58,195.2,207.9,21.8,63.1,35.37386,,,,,,
4/1/2017 11:58,195.2,207.8,21.8,63,35.3178,,,,,,
4/1/2017 11:58,195.2,207.8,21.8,63,35.3178,,,,,,
4/1/2017 11:58,195.2,207.8,21.8,63,35.3178,,,,,,
4/1/2017 11:58,195.1,207.8,21.8,63,35.3178,,,,,,
4/1/2017 11:58,195.1,207.7,21.8,62.9,35.26174,,,,,,
4/1/2017 11:58,195.1,207.8,21.8,63,35.3178,,,,,,
4/1/2017 11:58,195.1,207.8,21.8,63,35.3178,,,,,,
4/1/2017 11:58,195.1,207.8,21.8,63,35.3178,,,,,,
4/1/2017 11:58,195.1,207.8,21.8,63,35.3178,,,,,,
4/1/2017 11:58,195.1,207.7,21.8,62.9,35.26174,,,,,,
4/1/2017 11:58,195,207.7,21.8,62.9,35.26174,,,,,,
4/1/2017 11:58,195,207.7,21.8,62.9,35.26174,,,,,,
4/1/2017 11:58,195,207.6,21.8,62.8,35.20568,,,,,,
4/1/2017 11:58,195,207.6,21.8,62.8,35.20568,,,,,,
4/1/2017 11:58,194.9,207.6,21.8,62.8,35.20568,,,,,,
4/1/2017 11:58,194.9,207.6,21.8,62.8,35.20568,,,,,,
4/1/2017 11:58,194.9,207.5,21.8,62.7,35.14962,,,,,,
4/1/2017 11:58,194.9,207.5,21.8,62.7,35.14962,,,,,,
4/1/2017 11:58,194.9,207.5,21.8,62.7,35.14962,,,,,,
4/1/2017 11:58,194.8,207.5,21.8,62.7,35.14962,,,,,,
4/1/2017 11:58,194.8,207.4,21.8,62.6,35.09356,,,,,,
4/1/2017 11:58,194.8,207.4,21.8,62.6,35.09356,,,,,,
4/1/2017 11:58,194.8,207.4,21.8,62.6,35.09356,,,,,,
4/1/2017 11:58,194.8,207.5,21.8,62.7,35.14962,,,,,,
4/1/2017 11:58,194.9,207.5,21.8,62.7,35.14962,,,,,,
4/1/2017 11:58,194.9,207.5,21.8,62.7,35.14962,,,,,,
4/1/2017 11:58,194.8,207.5,21.8,62.7,35.14962,,,,,,
4/1/2017 11:58,194.8,207.5,21.8,62.7,35.14962,,,,,,
4/1/2017 11:58,194.8,207.4,21.8,62.6,35.09356,,,,,,
4/1/2017 11:58,194.7,207.4,21.8,62.6,35.09356,,,,,,
4/1/2017 11:58,194.7,207.3,21.8,62.5,35.0375,,,,,,
4/1/2017 11:58,194.7,207.3,21.8,62.5,35.0375,,,,,,
4/1/2017 11:58,194.6,207.3,21.8,62.5,35.0375,,,,,,
4/1/2017 11:58,194.6,207.2,21.8,62.4,34.98144,,,,,,
4/1/2017 11:58,194.5,207.2,21.8,62.4,34.98144,,,,,,
4/1/2017 11:58,194.5,207.2,21.8,62.4,34.98144,,,,,,
4/1/2017 11:58,194.5,207.1,21.8,62.3,34.92538,,,,,,
4/1/2017 11:58,194.4,207.1,21.8,62.3,34.92538,,,,,,
4/1/2017 11:58,194.4,207.1,21.8,62.3,34.92538,,,,,,
4/1/2017 11:58,194.5,207.1,21.8,62.3,34.92538,,,,,,
4/1/2017 11:58,194.5,207.2,21.8,62.4,34.98144,,,,,,
4/1/2017 11:58,194.5,207.2,21.8,62.4,34.98144,,,,,,
4/1/2017 11:58,194.6,207.2,21.8,62.4,34.98144,,,,,,
4/1/2017 11:58,194.6,207.2,21.8,62.4,34.98144,,,,,,
4/1/2017 11:59,194.6,207.2,21.8,62.4,34.98144,,,,,,
4/1/2017 11:59,194.6,207.3,21.8,62.5,35.0375,,,,,,
4/1/2017 11:59,194.6,207.2,21.8,62.4,34.98144,,,,,,
4/1/2017 11:59,194.6,207.2,21.8,62.4,34.98144,,,,,,
4/1/2017 11:59,194.5,207.2,21.8,62.4,34.98144,,,,,,
4/1/2017 11:59,194.5,207.1,21.8,62.3,34.92538,,,,,,
4/1/2017 11:59,194.4,207.1,21.8,62.3,34.92538,,,,,,
4/1/2017 11:59,194.4,207,21.8,62.2,34.86932,,,,,,
4/1/2017 11:59,194.3,207,21.8,62.2,34.86932,,,,,,
4/1/2017 11:59,194.2,206.9,21.8,62.1,34.81326,,,,,,
4/1/2017 11:59,194.2,206.9,21.8,62.1,34.81326,,,,,,
4/1/2017 11:59,194.2,206.8,21.8,62,34.7572,,,,,,
4/1/2017 11:59,194.2,206.8,21.8,62,34.7572,,,,,,
4/1/2017 11:59,194.2,206.8,21.8,62,34.7572,,,,,,
