"Timestamp","Conductivity (uS/cm)","Specific Conductance (uS/cm)","Dissolved Oxygen (mg/L)","Temperature (C)","Comment","Site","Folder","Unit ID"
"9/8/2017 13:11:51","352.4","362.2","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:11:56","352","361.8","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:12:01","351.4","361.2","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:12:06","350.8","360.6","7.47","23.6","","LYON","LYON","STD"
"9/8/2017 13:12:11","350.4","360.1","7.44","23.6","","LYON","LYON","STD"
"9/8/2017 13:12:16","350","359.7","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:12:21","349.6","359.3","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:12:26","349.2","358.9","7.35","23.6","","LYON","LYON","STD"
"9/8/2017 13:12:31","348.6","358.3","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:12:36","348.1","357.7","7.39","23.6","","LYON","LYON","STD"
"9/8/2017 13:12:41","347.5","357.2","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:12:46","347.1","356.8","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:12:51","346.5","356.2","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:12:56","346","355.6","7.48","23.6","","LYON","LYON","STD"
"9/8/2017 13:13:01","345.7","355.3","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:13:06","345.1","354.7","7.39","23.6","","LYON","LYON","STD"
"9/8/2017 13:13:11","344.7","354.3","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:13:16","344.3","353.9","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:13:21","343.9","353.4","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:13:26","343.4","353","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:13:31","342.9","352.5","7.47","23.6","","LYON","LYON","STD"
"9/8/2017 13:13:36","342.3","351.8","7.48","23.6","","LYON","LYON","STD"
"9/8/2017 13:13:41","341.9","351.4","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:13:46","341.5","351","7.35","23.6","","LYON","LYON","STD"
"9/8/2017 13:13:51","341.3","350.7","7.28","23.6","","LYON","LYON","STD"
"9/8/2017 13:13:56","340.8","350.3","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:14:01","340","349.5","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:14:06","339.4","348.9","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:14:11","338.8","348.2","7.38","23.6","","LYON","LYON","STD"
"9/8/2017 13:14:16","338.3","347.7","7.33","23.6","","LYON","LYON","STD"
"9/8/2017 13:14:21","337.8","347.2","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:14:26","337.2","346.6","7.47","23.6","","LYON","LYON","STD"
"9/8/2017 13:14:31","336.4","345.8","7.49","23.6","","LYON","LYON","STD"
"9/8/2017 13:14:36","335.8","345.2","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:14:41","335.3","344.7","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:14:46","334.8","344.1","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:14:51","334","343.3","7.48","23.6","","LYON","LYON","STD"
"9/8/2017 13:14:56","333.6","342.9","7.47","23.6","","LYON","LYON","STD"
"9/8/2017 13:15:01","333.1","342.4","7.41","23.6","","LYON","LYON","STD"
"9/8/2017 13:15:06","332.7","342","7.47","23.6","","LYON","LYON","STD"
"9/8/2017 13:15:11","332.4","341.7","7.53","23.6","","LYON","LYON","STD"
"9/8/2017 13:15:16","331.9","341.2","7.56","23.6","","LYON","LYON","STD"
"9/8/2017 13:15:21","331.5","340.7","7.49","23.6","","LYON","LYON","STD"
"9/8/2017 13:15:26","331","340.3","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:15:31","330.6","339.9","7.35","23.6","","LYON","LYON","STD"
"9/8/2017 13:15:36","330.2","339.4","7.31","23.6","","LYON","LYON","STD"
"9/8/2017 13:15:41","329.3","338.5","7.33","23.6","","LYON","LYON","STD"
"9/8/2017 13:15:46","329.1","338.3","7.36","23.6","","LYON","LYON","STD"
"9/8/2017 13:15:51","328.5","337.7","7.38","23.6","","LYON","LYON","STD"
"9/8/2017 13:15:56","327.9","337","7.39","23.6","","LYON","LYON","STD"
"9/8/2017 13:16:01","327.3","336.4","7.44","23.6","","LYON","LYON","STD"
"9/8/2017 13:16:06","326.9","336","7.52","23.6","","LYON","LYON","STD"
"9/8/2017 13:16:11","326.4","335.5","7.51","23.6","","LYON","LYON","STD"
"9/8/2017 13:16:16","326","335.1","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:16:21","325.2","334.3","7.36","23.6","","LYON","LYON","STD"
"9/8/2017 13:16:26","324.6","333.6","7.38","23.6","","LYON","LYON","STD"
"9/8/2017 13:16:31","324","333","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:16:36","323.4","332.4","7.46","23.6","","LYON","LYON","STD"
"9/8/2017 13:16:41","322.8","331.8","7.51","23.6","","LYON","LYON","STD"
"9/8/2017 13:16:46","322.3","331.3","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:16:51","321.9","330.9","7.41","23.6","","LYON","LYON","STD"
"9/8/2017 13:16:56","321.5","330.4","7.41","23.6","","LYON","LYON","STD"
"9/8/2017 13:17:01","321","330","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:17:06","320.7","329.6","7.35","23.6","","LYON","LYON","STD"
"9/8/2017 13:17:11","320.5","329.3","7.36","23.6","","LYON","LYON","STD"
"9/8/2017 13:17:16","320.2","329.1","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:17:21","319.6","328.5","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:17:26","319.3","328.1","7.39","23.6","","LYON","LYON","STD"
"9/8/2017 13:17:31","318.8","327.6","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:17:36","318.7","327.5","7.38","23.6","","LYON","LYON","STD"
"9/8/2017 13:17:41","318.6","327.4","7.34","23.6","","LYON","LYON","STD"
"9/8/2017 13:17:46","317.9","326.8","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:17:51","317.6","326.4","7.46","23.6","","LYON","LYON","STD"
"9/8/2017 13:17:56","317","325.8","7.51","23.6","","LYON","LYON","STD"
"9/8/2017 13:18:01","316.7","325.4","7.51","23.6","","LYON","LYON","STD"
"9/8/2017 13:18:06","316.2","325","7.53","23.6","","LYON","LYON","STD"
"9/8/2017 13:18:11","315.7","324.5","7.54","23.6","","LYON","LYON","STD"
"9/8/2017 13:18:16","315.3","324","7.54","23.6","","LYON","LYON","STD"
"9/8/2017 13:18:21","315","323.7","7.49","23.6","","LYON","LYON","STD"
"9/8/2017 13:18:26","314.5","323.2","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:18:31","314","322.7","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:18:36","313.6","322.2","7.41","23.6","","LYON","LYON","STD"
"9/8/2017 13:18:41","313.4","322.1","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:18:46","313.2","321.9","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:18:51","312.9","321.5","7.39","23.6","","LYON","LYON","STD"
"9/8/2017 13:18:56","312.2","320.9","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:19:01","311.9","320.5","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:19:06","311.3","319.9","7.41","23.6","","LYON","LYON","STD"
"9/8/2017 13:19:11","310.7","319.3","7.44","23.6","","LYON","LYON","STD"
"9/8/2017 13:19:16","310.3","318.9","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:19:21","309.7","318.3","7.51","23.6","","LYON","LYON","STD"
"9/8/2017 13:19:26","309","317.6","7.51","23.6","","LYON","LYON","STD"
"9/8/2017 13:19:31","308.5","317","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:19:36","308.2","316.7","7.46","23.6","","LYON","LYON","STD"
"9/8/2017 13:19:41","307.7","316.2","7.41","23.6","","LYON","LYON","STD"
"9/8/2017 13:19:46","307.4","315.8","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:19:51","306.7","315.2","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:19:56","305.9","314.4","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:20:01","305.6","314","7.47","23.6","","LYON","LYON","STD"
"9/8/2017 13:20:06","305.1","313.5","7.39","23.6","","LYON","LYON","STD"
"9/8/2017 13:20:11","304.4","312.8","7.36","23.6","","LYON","LYON","STD"
"9/8/2017 13:20:16","304","312.3","7.35","23.6","","LYON","LYON","STD"
"9/8/2017 13:20:21","303.7","312","7.34","23.6","","LYON","LYON","STD"
"9/8/2017 13:20:26","303.1","311.5","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:20:31","302.8","311.1","7.47","23.6","","LYON","LYON","STD"
"9/8/2017 13:20:36","302.1","310.5","7.49","23.6","","LYON","LYON","STD"
"9/8/2017 13:20:41","301.6","309.9","7.48","23.6","","LYON","LYON","STD"
"9/8/2017 13:20:46","301.6","309.8","7.46","23.6","","LYON","LYON","STD"
"9/8/2017 13:20:51","301.3","309.6","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:20:56","300.7","309","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:21:01","300.2","308.4","7.49","23.6","","LYON","LYON","STD"
"9/8/2017 13:21:06","299.5","307.7","7.49","23.6","","LYON","LYON","STD"
"9/8/2017 13:21:11","299.4","307.6","7.44","23.6","","LYON","LYON","STD"
"9/8/2017 13:21:16","299.4","307.7","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:21:21","299","307.3","7.41","23.6","","LYON","LYON","STD"
"9/8/2017 13:21:26","298.3","306.5","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:21:31","298","306.2","7.49","23.6","","LYON","LYON","STD"
"9/8/2017 13:21:36","297.8","305.9","7.49","23.6","","LYON","LYON","STD"
"9/8/2017 13:21:41","297.1","305.3","7.51","23.6","","LYON","LYON","STD"
"9/8/2017 13:21:46","296.7","304.8","7.51","23.6","","LYON","LYON","STD"
"9/8/2017 13:21:51","296.1","304.3","7.49","23.6","","LYON","LYON","STD"
"9/8/2017 13:21:56","295.9","304","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:22:01","295.3","303.4","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:22:06","294.9","303","7.52","23.6","","LYON","LYON","STD"
"9/8/2017 13:22:11","294.7","302.8","7.51","23.6","","LYON","LYON","STD"
"9/8/2017 13:22:16","294.5","302.6","7.46","23.6","","LYON","LYON","STD"
"9/8/2017 13:22:21","294.4","302.5","7.38","23.6","","LYON","LYON","STD"
"9/8/2017 13:22:26","293.9","302","7.31","23.6","","LYON","LYON","STD"
"9/8/2017 13:22:31","293.3","301.3","7.36","23.6","","LYON","LYON","STD"
"9/8/2017 13:22:36","293","301.1","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:22:41","292.6","300.6","7.44","23.6","","LYON","LYON","STD"
"9/8/2017 13:22:46","292.3","300.3","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:22:51","291.8","299.8","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:22:56","291.4","299.4","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:23:01","291.1","299.1","7.49","23.6","","LYON","LYON","STD"
"9/8/2017 13:23:06","290.8","298.7","7.47","23.6","","LYON","LYON","STD"
"9/8/2017 13:23:11","290.3","298.3","7.36","23.6","","LYON","LYON","STD"
"9/8/2017 13:23:16","289.9","297.9","7.29","23.6","","LYON","LYON","STD"
"9/8/2017 13:23:21","289.6","297.6","7.34","23.6","","LYON","LYON","STD"
"9/8/2017 13:23:26","289.1","297","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:23:31","288.7","296.7","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:23:36","288.6","296.5","7.53","23.6","","LYON","LYON","STD"
"9/8/2017 13:23:41","288.1","296","7.55","23.6","","LYON","LYON","STD"
"9/8/2017 13:23:46","287.8","295.7","7.55","23.6","","LYON","LYON","STD"
"9/8/2017 13:23:51","287.6","295.5","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:23:56","287.4","295.3","7.48","23.6","","LYON","LYON","STD"
"9/8/2017 13:24:01","287.2","295.1","7.51","23.6","","LYON","LYON","STD"
"9/8/2017 13:24:06","287.1","294.9","7.54","23.6","","LYON","LYON","STD"
"9/8/2017 13:24:11","286.9","294.8","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:24:16","286.5","294.4","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:24:21","286.2","294.1","7.55","23.6","","LYON","LYON","STD"
"9/8/2017 13:24:26","286","293.9","7.55","23.6","","LYON","LYON","STD"
"9/8/2017 13:24:31","285.6","293.5","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:24:36","285.4","293.2","7.51","23.6","","LYON","LYON","STD"
"9/8/2017 13:24:41","285","292.9","7.55","23.6","","LYON","LYON","STD"
"9/8/2017 13:24:46","284.7","292.5","7.57","23.6","","LYON","LYON","STD"
"9/8/2017 13:24:51","284.3","292.1","7.53","23.6","","LYON","LYON","STD"
"9/8/2017 13:24:56","284","291.8","7.53","23.6","","LYON","LYON","STD"
"9/8/2017 13:25:01","283.7","291.5","7.51","23.6","","LYON","LYON","STD"
"9/8/2017 13:25:06","283.4","291.1","7.51","23.6","","LYON","LYON","STD"
"9/8/2017 13:25:11","282.9","290.7","7.56","23.6","","LYON","LYON","STD"
"9/8/2017 13:25:16","282.5","290.3","7.57","23.6","","LYON","LYON","STD"
"9/8/2017 13:25:21","282.2","289.9","7.55","23.6","","LYON","LYON","STD"
"9/8/2017 13:25:26","281.8","289.5","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:25:31","281.5","289.2","7.48","23.6","","LYON","LYON","STD"
"9/8/2017 13:25:36","281.3","289","7.47","23.6","","LYON","LYON","STD"
"9/8/2017 13:25:41","281.2","288.9","7.46","23.6","","LYON","LYON","STD"
"9/8/2017 13:25:46","280.9","288.6","7.5","23.6","","LYON","LYON","STD"
"9/8/2017 13:25:51","280.6","288.3","7.49","23.6","","LYON","LYON","STD"
"9/8/2017 13:25:56","280.4","288","7.47","23.6","","LYON","LYON","STD"
"9/8/2017 13:26:01","280.2","287.9","7.46","23.6","","LYON","LYON","STD"
"9/8/2017 13:26:06","280","287.7","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:26:11","279.8","287.4","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:26:16","279.6","287.2","7.48","23.6","","LYON","LYON","STD"
"9/8/2017 13:26:21","279.4","287","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:26:26","278.8","286.4","7.32","23.6","","LYON","LYON","STD"
"9/8/2017 13:26:31","278.5","286.1","7.29","23.6","","LYON","LYON","STD"
"9/8/2017 13:26:36","278.1","285.7","7.35","23.6","","LYON","LYON","STD"
"9/8/2017 13:26:41","278","285.6","7.34","23.6","","LYON","LYON","STD"
"9/8/2017 13:26:46","277.9","285.5","7.39","23.6","","LYON","LYON","STD"
"9/8/2017 13:26:51","277.6","285.2","7.44","23.6","","LYON","LYON","STD"
"9/8/2017 13:26:56","277.1","284.7","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:27:01","276.8","284.4","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:27:06","276.6","284.1","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:27:11","276.3","283.8","7.36","23.6","","LYON","LYON","STD"
"9/8/2017 13:27:16","276.2","283.7","7.29","23.6","","LYON","LYON","STD"
"9/8/2017 13:27:21","276.1","283.7","7.26","23.6","","LYON","LYON","STD"
"9/8/2017 13:27:26","275.7","283.3","7.29","23.6","","LYON","LYON","STD"
"9/8/2017 13:27:31","275.5","283","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:27:36","275.3","282.8","7.41","23.6","","LYON","LYON","STD"
"9/8/2017 13:27:41","275.1","282.6","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:27:46","274.9","282.4","7.43","23.6","","LYON","LYON","STD"
"9/8/2017 13:27:51","274.6","282.1","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:27:56","274.3","281.8","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:28:01","274.1","281.6","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:28:06","273.7","281.2","7.35","23.6","","LYON","LYON","STD"
"9/8/2017 13:28:11","273.3","280.7","7.33","23.6","","LYON","LYON","STD"
"9/8/2017 13:28:16","272.8","280.2","7.34","23.6","","LYON","LYON","STD"
"9/8/2017 13:28:21","272.5","279.9","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:28:26","272.4","279.8","7.38","23.6","","LYON","LYON","STD"
"9/8/2017 13:28:31","272.2","279.6","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:28:36","272","279.4","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:28:41","271.7","279.1","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:28:46","271.4","278.8","7.38","23.6","","LYON","LYON","STD"
"9/8/2017 13:28:51","271.3","278.7","7.31","23.6","","LYON","LYON","STD"
"9/8/2017 13:28:56","271.1","278.5","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:29:01","270.9","278.3","7.33","23.6","","LYON","LYON","STD"
"9/8/2017 13:29:06","270.6","278","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:29:11","270.2","277.6","7.32","23.6","","LYON","LYON","STD"
"9/8/2017 13:29:16","270.1","277.5","7.23","23.6","","LYON","LYON","STD"
"9/8/2017 13:29:21","269.8","277.2","7.18","23.6","","LYON","LYON","STD"
"9/8/2017 13:29:26","269.5","276.8","7.14","23.6","","LYON","LYON","STD"
"9/8/2017 13:29:31","269.1","276.4","7.11","23.6","","LYON","LYON","STD"
"9/8/2017 13:29:36","268.7","276","7.15","23.6","","LYON","LYON","STD"
"9/8/2017 13:29:41","268.3","275.7","7.2","23.6","","LYON","LYON","STD"
"9/8/2017 13:29:46","268.2","275.5","7.33","23.6","","LYON","LYON","STD"
"9/8/2017 13:29:51","268","275.3","7.31","23.6","","LYON","LYON","STD"
"9/8/2017 13:29:56","267.4","274.7","7.26","23.6","","LYON","LYON","STD"
"9/8/2017 13:30:01","267.1","274.4","7.22","23.6","","LYON","LYON","STD"
"9/8/2017 13:30:06","266.9","274.2","7.2","23.6","","LYON","LYON","STD"
"9/8/2017 13:30:11","266.6","273.8","7.19","23.6","","LYON","LYON","STD"
"9/8/2017 13:30:16","266.3","273.6","7.21","23.6","","LYON","LYON","STD"
"9/8/2017 13:30:21","266.1","273.4","7.23","23.6","","LYON","LYON","STD"
"9/8/2017 13:30:26","265.7","273","7.24","23.6","","LYON","LYON","STD"
"9/8/2017 13:30:31","265.4","272.7","7.34","23.6","","LYON","LYON","STD"
"9/8/2017 13:30:36","265.4","272.6","7.35","23.6","","LYON","LYON","STD"
"9/8/2017 13:30:41","265","272.2","7.32","23.6","","LYON","LYON","STD"
"9/8/2017 13:30:46","264.6","271.8","7.3","23.6","","LYON","LYON","STD"
"9/8/2017 13:30:51","264.4","271.6","7.34","23.6","","LYON","LYON","STD"
"9/8/2017 13:30:56","264.2","271.4","7.31","23.6","","LYON","LYON","STD"
"9/8/2017 13:31:01","263.8","271","7.29","23.6","","LYON","LYON","STD"
"9/8/2017 13:31:06","263.2","270.4","7.31","23.6","","LYON","LYON","STD"
"9/8/2017 13:31:11","262.8","270","7.31","23.6","","LYON","LYON","STD"
"9/8/2017 13:31:16","262.6","269.8","7.25","23.6","","LYON","LYON","STD"
"9/8/2017 13:31:21","262.3","269.4","7.31","23.6","","LYON","LYON","STD"
"9/8/2017 13:31:26","262.1","269.2","7.36","23.6","","LYON","LYON","STD"
"9/8/2017 13:31:31","261.4","268.6","7.38","23.6","","LYON","LYON","STD"
"9/8/2017 13:31:36","261","268.1","7.38","23.6","","LYON","LYON","STD"
"9/8/2017 13:31:41","260.9","268","7.35","23.6","","LYON","LYON","STD"
"9/8/2017 13:31:46","260.5","267.6","7.32","23.6","","LYON","LYON","STD"
"9/8/2017 13:31:51","260","267.1","7.31","23.6","","LYON","LYON","STD"
"9/8/2017 13:31:56","259.6","266.7","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:32:01","259.2","266.3","7.21","23.6","","LYON","LYON","STD"
"9/8/2017 13:32:06","259","266","7.2","23.6","","LYON","LYON","STD"
"9/8/2017 13:32:11","258.8","265.9","7.2","23.6","","LYON","LYON","STD"
"9/8/2017 13:32:16","258.6","265.6","7.19","23.6","","LYON","LYON","STD"
"9/8/2017 13:32:21","258.5","265.5","7.23","23.6","","LYON","LYON","STD"
"9/8/2017 13:32:26","258.4","265.5","7.24","23.6","","LYON","LYON","STD"
"9/8/2017 13:32:31","258","265","7.22","23.6","","LYON","LYON","STD"
"9/8/2017 13:32:36","257.7","264.7","7.18","23.6","","LYON","LYON","STD"
"9/8/2017 13:32:41","257.4","264.4","7.18","23.6","","LYON","LYON","STD"
"9/8/2017 13:32:46","257.4","264.3","7.19","23.6","","LYON","LYON","STD"
"9/8/2017 13:32:51","257.1","264.1","7.19","23.6","","LYON","LYON","STD"
"9/8/2017 13:32:56","256.6","263.5","7.2","23.6","","LYON","LYON","STD"
"9/8/2017 13:33:01","256.2","263.2","7.22","23.6","","LYON","LYON","STD"
"9/8/2017 13:33:06","255.8","262.8","7.22","23.6","","LYON","LYON","STD"
"9/8/2017 13:33:11","255.5","262.4","7.22","23.6","","LYON","LYON","STD"
"9/8/2017 13:33:16","255.1","262.1","7.2","23.6","","LYON","LYON","STD"
"9/8/2017 13:33:21","254.9","261.8","7.23","23.6","","LYON","LYON","STD"
"9/8/2017 13:33:26","254.7","261.6","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:33:31","254.3","261.2","7.26","23.6","","LYON","LYON","STD"
"9/8/2017 13:33:36","254","260.9","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:33:41","253.8","260.7","7.3","23.6","","LYON","LYON","STD"
"9/8/2017 13:33:46","253.5","260.4","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:33:51","253.1","260","7.2","23.6","","LYON","LYON","STD"
"9/8/2017 13:33:56","252.9","259.8","7.15","23.6","","LYON","LYON","STD"
"9/8/2017 13:34:01","252.7","259.6","7.22","23.6","","LYON","LYON","STD"
"9/8/2017 13:34:06","252.3","259.1","7.24","23.6","","LYON","LYON","STD"
"9/8/2017 13:34:11","252","258.8","7.23","23.6","","LYON","LYON","STD"
"9/8/2017 13:34:16","251.8","258.6","7.21","23.6","","LYON","LYON","STD"
"9/8/2017 13:34:21","251.4","258.3","7.21","23.6","","LYON","LYON","STD"
"9/8/2017 13:34:26","251.1","257.9","7.22","23.6","","LYON","LYON","STD"
"9/8/2017 13:34:31","250.8","257.7","7.2","23.6","","LYON","LYON","STD"
"9/8/2017 13:34:36","250.6","257.5","7.19","23.6","","LYON","LYON","STD"
"9/8/2017 13:34:41","250.2","257","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:34:46","250","256.8","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:34:51","249.6","256.4","7.38","23.6","","LYON","LYON","STD"
"9/8/2017 13:34:56","249.4","256.2","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:35:01","248.9","255.7","7.41","23.6","","LYON","LYON","STD"
"9/8/2017 13:35:06","248.6","255.4","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:35:11","248.2","254.9","7.38","23.6","","LYON","LYON","STD"
"9/8/2017 13:35:16","247.9","254.7","7.36","23.6","","LYON","LYON","STD"
"9/8/2017 13:35:21","247.8","254.6","7.32","23.6","","LYON","LYON","STD"
"9/8/2017 13:35:26","247.7","254.4","7.28","23.6","","LYON","LYON","STD"
"9/8/2017 13:35:31","247.4","254.2","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:35:36","247.1","253.8","7.24","23.6","","LYON","LYON","STD"
"9/8/2017 13:35:41","246.9","253.6","7.2","23.6","","LYON","LYON","STD"
"9/8/2017 13:35:46","246.7","253.4","7.16","23.6","","LYON","LYON","STD"
"9/8/2017 13:35:51","246.5","253.2","7.21","23.6","","LYON","LYON","STD"
"9/8/2017 13:35:56","246.3","253","7.29","23.6","","LYON","LYON","STD"
"9/8/2017 13:36:01","246","252.7","7.29","23.6","","LYON","LYON","STD"
"9/8/2017 13:36:06","245.7","252.4","7.24","23.6","","LYON","LYON","STD"
"9/8/2017 13:36:11","245.5","252.1","7.22","23.6","","LYON","LYON","STD"
"9/8/2017 13:36:16","245.1","251.8","7.19","23.6","","LYON","LYON","STD"
"9/8/2017 13:36:21","244.9","251.6","7.21","23.6","","LYON","LYON","STD"
"9/8/2017 13:36:26","244.8","251.4","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:36:31","244.7","251.3","7.28","23.6","","LYON","LYON","STD"
"9/8/2017 13:36:36","244.5","251.1","7.24","23.6","","LYON","LYON","STD"
"9/8/2017 13:36:41","244.3","250.9","7.24","23.6","","LYON","LYON","STD"
"9/8/2017 13:36:46","243.9","250.5","7.23","23.6","","LYON","LYON","STD"
"9/8/2017 13:36:51","243.6","250.2","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:36:56","243.3","249.9","7.31","23.6","","LYON","LYON","STD"
"9/8/2017 13:37:01","243.2","249.8","7.33","23.6","","LYON","LYON","STD"
"9/8/2017 13:37:06","242.7","249.3","7.32","23.6","","LYON","LYON","STD"
"9/8/2017 13:37:11","242.6","249.1","7.34","23.6","","LYON","LYON","STD"
"9/8/2017 13:37:16","242.3","248.8","7.41","23.6","","LYON","LYON","STD"
"9/8/2017 13:37:21","242","248.6","7.4","23.6","","LYON","LYON","STD"
"9/8/2017 13:37:26","241.7","248.2","7.32","23.6","","LYON","LYON","STD"
"9/8/2017 13:37:31","241.4","248","7.28","23.6","","LYON","LYON","STD"
"9/8/2017 13:37:36","241.2","247.7","7.25","23.6","","LYON","LYON","STD"
"9/8/2017 13:37:41","240.9","247.4","7.22","23.6","","LYON","LYON","STD"
"9/8/2017 13:37:46","240.7","247.2","7.21","23.6","","LYON","LYON","STD"
"9/8/2017 13:37:51","240.5","247.1","7.22","23.6","","LYON","LYON","STD"
"9/8/2017 13:37:56","240.3","246.8","7.22","23.6","","LYON","LYON","STD"
"9/8/2017 13:38:01","240.2","246.7","7.28","23.6","","LYON","LYON","STD"
"9/8/2017 13:38:06","239.8","246.3","7.36","23.6","","LYON","LYON","STD"
"9/8/2017 13:38:11","239.7","246.2","7.45","23.6","","LYON","LYON","STD"
"9/8/2017 13:38:16","239.4","245.9","7.44","23.6","","LYON","LYON","STD"
"9/8/2017 13:38:21","239.1","245.6","7.42","23.6","","LYON","LYON","STD"
"9/8/2017 13:38:26","238.8","245.4","7.37","23.6","","LYON","LYON","STD"
"9/8/2017 13:38:31","238.7","245.2","7.31","23.6","","LYON","LYON","STD"
"9/8/2017 13:38:36","238.5","245","7.28","23.6","","LYON","LYON","STD"
"9/8/2017 13:38:41","238.4","244.9","7.32","23.6","","LYON","LYON","STD"
"9/8/2017 13:38:46","238.1","244.6","7.3","23.6","","LYON","LYON","STD"
"9/8/2017 13:38:51","237.8","244.3","7.24","23.6","","LYON","LYON","STD"
"9/8/2017 13:38:56","237.6","244","7.27","23.6","","LYON","LYON","STD"
"9/8/2017 13:39:01","237.5","244","7.26","23.6","","LYON","LYON","STD"
