"Timestamp","Conductivity (uS/cm)","Specific Conductance (uS/cm)","Dissolved Oxygen (mg/L)","pH_1 (Units)","Temperature (C)","Comment","Site","Folder","Unit ID"
"9/30/2017 09:48:40","136.7","144.1","5.55","7.41","22.3","","LYON","LYON","STD"
"9/30/2017 09:48:46","136.6","143.9","5.46","7.4","22.3","","LYON","LYON","STD"
"9/30/2017 09:48:51","136.5","143.8","5.43","7.39","22.3","","LYON","LYON","STD"
"9/30/2017 09:48:56","136.3","143.6","5.41","7.38","22.3","","LYON","LYON","STD"
"9/30/2017 09:49:01","136.1","143.5","5.42","7.37","22.3","","LYON","LYON","STD"
"9/30/2017 09:49:06","136.1","143.4","5.43","7.36","22.3","","LYON","LYON","STD"
"9/30/2017 09:49:11","136","143.3","5.45","7.34","22.3","","LYON","LYON","STD"
"9/30/2017 09:49:16","135.8","143.1","5.48","7.34","22.3","","LYON","LYON","STD"
"9/30/2017 09:49:21","135.7","143","5.51","7.33","22.3","","LYON","LYON","STD"
"9/30/2017 09:49:26","135.6","142.9","5.54","7.32","22.3","","LYON","LYON","STD"
"9/30/2017 09:49:31","135.6","142.9","5.57","7.32","22.3","","LYON","LYON","STD"
"9/30/2017 09:49:36","135.6","142.9","5.59","7.31","22.3","","LYON","LYON","STD"
"9/30/2017 09:49:41","135.6","142.9","5.59","7.3","22.4","","LYON","LYON","STD"
"9/30/2017 09:49:46","135.7","142.9","5.6","7.29","22.4","","LYON","LYON","STD"
"9/30/2017 09:49:51","135.8","143","5.61","7.29","22.4","","LYON","LYON","STD"
"9/30/2017 09:49:56","135.7","142.9","5.62","7.28","22.4","","LYON","LYON","STD"
"9/30/2017 09:50:01","135.7","142.9","5.62","7.27","22.4","","LYON","LYON","STD"
"9/30/2017 09:50:06","135.8","142.9","5.61","7.26","22.4","","LYON","LYON","STD"
"9/30/2017 09:50:11","135.8","142.9","5.63","7.26","22.4","","LYON","LYON","STD"
"9/30/2017 09:50:16","135.8","142.9","5.63","7.25","22.4","","LYON","LYON","STD"
"9/30/2017 09:50:21","135.8","142.9","5.61","7.25","22.4","","LYON","LYON","STD"
"9/30/2017 09:50:26","135.9","142.9","5.59","7.24","22.4","","LYON","LYON","STD"
"9/30/2017 09:50:31","135.8","142.9","5.58","7.23","22.4","","LYON","LYON","STD"
"9/30/2017 09:50:36","135.8","142.9","5.58","7.23","22.4","","LYON","LYON","STD"
"9/30/2017 09:50:41","135.8","142.8","5.59","7.22","22.4","","LYON","LYON","STD"
"9/30/2017 09:50:46","135.8","142.8","5.62","7.22","22.4","","LYON","LYON","STD"
"9/30/2017 09:50:51","135.8","142.8","5.65","7.22","22.4","","LYON","LYON","STD"
"9/30/2017 09:50:56","135.8","142.8","5.69","7.21","22.4","","LYON","LYON","STD"
"9/30/2017 09:51:01","135.9","142.9","5.71","7.21","22.4","","LYON","LYON","STD"
"9/30/2017 09:51:06","135.9","142.8","5.68","7.2","22.5","","LYON","LYON","STD"
"9/30/2017 09:51:11","135.8","142.8","5.69","7.2","22.5","","LYON","LYON","STD"
"9/30/2017 09:51:16","135.9","142.8","5.7","7.19","22.5","","LYON","LYON","STD"
"9/30/2017 09:51:21","136","142.9","5.7","7.19","22.5","","LYON","LYON","STD"
"9/30/2017 09:51:26","135.9","142.8","5.7","7.18","22.5","","LYON","LYON","STD"
"9/30/2017 09:51:31","135.9","142.9","5.7","7.18","22.5","","LYON","LYON","STD"
"9/30/2017 09:51:36","135.9","142.8","5.74","7.18","22.5","","LYON","LYON","STD"
"9/30/2017 09:51:41","135.9","142.8","5.77","7.17","22.5","","LYON","LYON","STD"
"9/30/2017 09:51:46","136","142.8","5.8","7.17","22.5","","LYON","LYON","STD"
"9/30/2017 09:51:51","136","142.8","5.82","7.17","22.5","","LYON","LYON","STD"
"9/30/2017 09:51:56","136","142.9","5.85","7.16","22.5","","LYON","LYON","STD"
"9/30/2017 09:52:01","135.9","142.8","5.87","7.16","22.5","","LYON","LYON","STD"
"9/30/2017 09:52:06","135.9","142.8","5.86","7.15","22.5","","LYON","LYON","STD"
"9/30/2017 09:52:11","136","142.8","5.86","7.15","22.5","","LYON","LYON","STD"
"9/30/2017 09:52:16","136","142.9","5.88","7.15","22.5","","LYON","LYON","STD"
"9/30/2017 09:52:21","136","142.8","5.9","7.15","22.5","","LYON","LYON","STD"
"9/30/2017 09:52:26","135.9","142.8","5.92","7.14","22.5","","LYON","LYON","STD"
"9/30/2017 09:52:31","135.9","142.8","5.92","7.14","22.5","","LYON","LYON","STD"
"9/30/2017 09:52:36","135.9","142.8","5.92","7.14","22.5","","LYON","LYON","STD"
"9/30/2017 09:52:41","136","143","5.94","7.13","22.5","","LYON","LYON","STD"
"9/30/2017 09:52:46","135.9","142.9","5.96","7.13","22.5","","LYON","LYON","STD"
"9/30/2017 09:52:51","135.9","142.8","5.97","7.13","22.5","","LYON","LYON","STD"
"9/30/2017 09:52:56","135.9","142.9","6","7.13","22.5","","LYON","LYON","STD"
"9/30/2017 09:53:01","135.8","142.8","6.05","7.12","22.4","","LYON","LYON","STD"
"9/30/2017 09:53:06","135.8","142.8","6.04","7.12","22.4","","LYON","LYON","STD"
"9/30/2017 09:53:11","135.7","142.8","6.06","7.12","22.4","","LYON","LYON","STD"
"9/30/2017 09:53:16","135.8","142.8","6.08","7.12","22.4","","LYON","LYON","STD"
"9/30/2017 09:53:21","135.7","142.8","6.09","7.12","22.4","","LYON","LYON","STD"
"9/30/2017 09:53:26","135.7","142.8","6.1","7.11","22.4","","LYON","LYON","STD"
"9/30/2017 09:53:31","135.6","142.7","6.11","7.11","22.4","","LYON","LYON","STD"
"9/30/2017 09:53:36","135.7","142.9","6.12","7.11","22.4","","LYON","LYON","STD"
"9/30/2017 09:53:41","135.7","142.8","6.11","7.11","22.4","","LYON","LYON","STD"
"9/30/2017 09:53:46","135.6","142.8","6.1","7.1","22.4","","LYON","LYON","STD"
"9/30/2017 09:53:51","135.6","142.8","6.12","7.1","22.4","","LYON","LYON","STD"
"9/30/2017 09:53:56","135.6","142.8","6.15","7.1","22.4","","LYON","LYON","STD"
"9/30/2017 09:54:01","135.6","142.8","6.16","7.1","22.4","","LYON","LYON","STD"
"9/30/2017 09:54:06","135.5","142.6","6.17","7.1","22.4","","LYON","LYON","STD"
"9/30/2017 09:54:11","135.6","142.8","6.17","7.1","22.4","","LYON","LYON","STD"
"9/30/2017 09:54:16","135.5","142.8","6.19","7.09","22.4","","LYON","LYON","STD"
"9/30/2017 09:54:21","135.5","142.7","6.2","7.09","22.4","","LYON","LYON","STD"
"9/30/2017 09:54:26","135.5","142.7","6.25","7.09","22.3","","LYON","LYON","STD"
"9/30/2017 09:54:31","135.5","142.8","6.26","7.09","22.3","","LYON","LYON","STD"
"9/30/2017 09:54:36","135.5","142.8","6.27","7.09","22.3","","LYON","LYON","STD"
"9/30/2017 09:54:41","135.5","142.7","6.28","7.08","22.3","","LYON","LYON","STD"
"9/30/2017 09:54:46","135.6","142.8","6.3","7.08","22.3","","LYON","LYON","STD"
"9/30/2017 09:54:51","135.5","142.8","6.28","7.08","22.3","","LYON","LYON","STD"
"9/30/2017 09:54:56","135.5","142.7","6.29","7.08","22.3","","LYON","LYON","STD"
"9/30/2017 09:55:01","135.5","142.7","6.3","7.08","22.3","","LYON","LYON","STD"
"9/30/2017 09:55:06","135.5","142.8","6.32","7.07","22.3","","LYON","LYON","STD"
"9/30/2017 09:55:11","135.5","142.8","6.35","7.07","22.3","","LYON","LYON","STD"
"9/30/2017 09:55:16","135.5","142.8","6.35","7.07","22.3","","LYON","LYON","STD"
"9/30/2017 09:55:21","135.5","142.7","6.34","7.07","22.3","","LYON","LYON","STD"
"9/30/2017 09:55:26","135.4","142.7","6.34","7.06","22.3","","LYON","LYON","STD"
"9/30/2017 09:55:31","135.5","142.8","6.35","7.06","22.3","","LYON","LYON","STD"
"9/30/2017 09:55:36","135.5","142.8","6.37","7.06","22.3","","LYON","LYON","STD"
"9/30/2017 09:55:41","135.5","142.8","6.38","7.06","22.3","","LYON","LYON","STD"
"9/30/2017 09:55:46","135.6","142.9","6.38","7.06","22.3","","LYON","LYON","STD"
"9/30/2017 09:55:51","135.5","142.8","6.4","7.06","22.3","","LYON","LYON","STD"
"9/30/2017 09:55:56","135.4","142.7","6.41","7.06","22.3","","LYON","LYON","STD"
"9/30/2017 09:56:01","135.6","142.9","6.41","7.06","22.3","","LYON","LYON","STD"
"9/30/2017 09:56:06","135.5","142.9","6.43","7.05","22.3","","LYON","LYON","STD"
"9/30/2017 09:56:11","135.4","142.7","6.44","7.05","22.3","","LYON","LYON","STD"
"9/30/2017 09:56:16","135.4","142.7","6.45","7.05","22.3","","LYON","LYON","STD"
"9/30/2017 09:56:21","135.5","142.8","6.47","7.05","22.3","","LYON","LYON","STD"
"9/30/2017 09:56:26","135.5","142.8","6.46","7.05","22.3","","LYON","LYON","STD"
"9/30/2017 09:56:31","135.5","142.8","6.47","7.04","22.3","","LYON","LYON","STD"
"9/30/2017 09:56:36","135.5","142.8","6.46","7.04","22.3","","LYON","LYON","STD"
"9/30/2017 09:56:41","135.4","142.8","6.47","7.04","22.3","","LYON","LYON","STD"
"9/30/2017 09:56:46","135.5","142.9","6.49","7.04","22.3","","LYON","LYON","STD"
"9/30/2017 09:56:51","135.5","142.8","6.49","7.04","22.3","","LYON","LYON","STD"
"9/30/2017 09:56:56","135.4","142.7","6.5","7.04","22.3","","LYON","LYON","STD"
"9/30/2017 09:57:01","135.5","142.8","6.51","7.03","22.3","","LYON","LYON","STD"
"9/30/2017 09:57:06","135.4","142.8","6.54","7.03","22.3","","LYON","LYON","STD"
"9/30/2017 09:57:11","135.4","142.7","6.54","7.03","22.3","","LYON","LYON","STD"
"9/30/2017 09:57:16","135.4","142.8","6.55","7.03","22.3","","LYON","LYON","STD"
"9/30/2017 09:57:21","135.5","142.8","6.55","7.03","22.3","","LYON","LYON","STD"
"9/30/2017 09:57:26","135.5","142.8","6.56","7.03","22.3","","LYON","LYON","STD"
"9/30/2017 09:57:31","135.4","142.7","6.57","7.02","22.3","","LYON","LYON","STD"
"9/30/2017 09:57:36","135.5","142.8","6.53","7.02","22.3","","LYON","LYON","STD"
"9/30/2017 09:57:41","135.5","142.8","6.5","7.02","22.3","","LYON","LYON","STD"
"9/30/2017 09:57:46","135.5","142.8","6.5","7.02","22.3","","LYON","LYON","STD"
"9/30/2017 09:57:51","135.5","142.8","6.54","7.02","22.3","","LYON","LYON","STD"
"9/30/2017 09:57:56","135.4","142.7","6.57","7.02","22.3","","LYON","LYON","STD"
"9/30/2017 09:58:01","135.4","142.7","6.58","7.02","22.3","","LYON","LYON","STD"
"9/30/2017 09:58:06","135.5","142.8","6.57","7.02","22.3","","LYON","LYON","STD"
"9/30/2017 09:58:11","135.5","142.9","6.57","7.01","22.3","","LYON","LYON","STD"
"9/30/2017 09:58:16","135.4","142.7","6.58","7.01","22.3","","LYON","LYON","STD"
"9/30/2017 09:58:21","135.5","142.8","6.61","7.01","22.3","","LYON","LYON","STD"
"9/30/2017 09:58:26","135.5","142.8","6.59","7.01","22.3","","LYON","LYON","STD"
"9/30/2017 09:58:31","135.4","142.7","6.59","7.01","22.3","","LYON","LYON","STD"
"9/30/2017 09:58:36","135.5","142.8","6.61","7.01","22.3","","LYON","LYON","STD"
"9/30/2017 09:58:41","135.5","142.8","6.62","7.01","22.3","","LYON","LYON","STD"
"9/30/2017 09:58:46","135.5","142.9","6.64","7.01","22.3","","LYON","LYON","STD"
"9/30/2017 09:58:51","135.5","142.8","6.63","7","22.3","","LYON","LYON","STD"
"9/30/2017 09:58:56","135.5","142.8","6.64","7","22.3","","LYON","LYON","STD"
"9/30/2017 09:59:01","135.5","142.8","6.64","7","22.3","","LYON","LYON","STD"
"9/30/2017 09:59:06","135.5","142.8","6.63","7","22.3","","LYON","LYON","STD"
"9/30/2017 09:59:11","135.5","142.8","6.61","7","22.3","","LYON","LYON","STD"
"9/30/2017 09:59:16","135.5","142.8","6.6","7","22.3","","LYON","LYON","STD"
"9/30/2017 09:59:21","135.5","142.8","6.61","7","22.3","","LYON","LYON","STD"
"9/30/2017 09:59:26","135.4","142.7","6.64","7","22.3","","LYON","LYON","STD"
"9/30/2017 09:59:31","135.4","142.7","6.65","7","22.3","","LYON","LYON","STD"
"9/30/2017 09:59:36","135.6","142.9","6.66","6.99","22.3","","LYON","LYON","STD"
"9/30/2017 09:59:41","135.5","142.8","6.66","6.99","22.3","","LYON","LYON","STD"
"9/30/2017 09:59:46","135.6","142.8","6.69","6.99","22.3","","LYON","LYON","STD"
"9/30/2017 09:59:51","135.5","142.8","6.67","6.99","22.3","","LYON","LYON","STD"
"9/30/2017 09:59:56","135.5","142.8","6.68","6.99","22.3","","LYON","LYON","STD"
"9/30/2017 10:00:01","135.5","142.7","6.67","6.99","22.3","","LYON","LYON","STD"
"9/30/2017 10:00:06","135.6","142.8","6.67","6.99","22.3","","LYON","LYON","STD"
"9/30/2017 10:00:11","135.5","142.8","6.69","6.98","22.3","","LYON","LYON","STD"
"9/30/2017 10:00:16","135.4","142.7","6.68","6.98","22.3","","LYON","LYON","STD"
"9/30/2017 10:00:21","135.5","142.7","6.66","6.98","22.3","","LYON","LYON","STD"
"9/30/2017 10:00:26","135.5","142.8","6.69","6.98","22.3","","LYON","LYON","STD"
"9/30/2017 10:00:31","135.5","142.7","6.72","6.98","22.3","","LYON","LYON","STD"
"9/30/2017 10:00:36","135.5","142.8","6.71","6.98","22.3","","LYON","LYON","STD"
"9/30/2017 10:00:41","135.5","142.8","6.73","6.98","22.3","","LYON","LYON","STD"
"9/30/2017 10:00:46","135.5","142.8","6.75","6.98","22.3","","LYON","LYON","STD"
"9/30/2017 10:00:51","135.4","142.7","6.75","6.98","22.3","","LYON","LYON","STD"
"9/30/2017 10:00:56","135.5","142.8","6.78","6.98","22.3","","LYON","LYON","STD"
"9/30/2017 10:01:01","135.4","142.7","6.78","6.97","22.3","","LYON","LYON","STD"
"9/30/2017 10:01:06","135.5","142.8","6.75","6.97","22.3","","LYON","LYON","STD"
"9/30/2017 10:01:11","135.5","142.8","6.73","6.97","22.3","","LYON","LYON","STD"
"9/30/2017 10:01:16","135.6","142.9","6.69","6.97","22.3","","LYON","LYON","STD"
"9/30/2017 10:01:21","135.5","142.8","6.68","6.97","22.3","","LYON","LYON","STD"
"9/30/2017 10:01:26","135.5","142.8","6.69","6.97","22.3","","LYON","LYON","STD"
"9/30/2017 10:01:31","135.5","142.8","6.72","6.97","22.3","","LYON","LYON","STD"
"9/30/2017 10:01:36","135.5","142.8","6.74","6.97","22.3","","LYON","LYON","STD"
"9/30/2017 10:01:41","135.5","142.7","6.77","6.97","22.3","","LYON","LYON","STD"
"9/30/2017 10:01:46","135.6","142.9","6.79","6.97","22.3","","LYON","LYON","STD"
"9/30/2017 10:01:51","135.6","142.9","6.81","6.97","22.3","","LYON","LYON","STD"
"9/30/2017 10:01:56","135.6","142.8","6.78","6.97","22.3","","LYON","LYON","STD"
"9/30/2017 10:02:01","135.6","142.8","6.75","6.97","22.3","","LYON","LYON","STD"
"9/30/2017 10:02:06","135.4","142.7","6.73","6.97","22.3","","LYON","LYON","STD"
"9/30/2017 10:02:11","135.5","142.8","6.7","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:02:16","135.6","142.9","6.7","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:02:21","135.6","142.9","6.77","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:02:26","135.5","142.8","6.81","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:02:31","135.6","142.9","6.82","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:02:36","135.6","142.9","6.79","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:02:41","135.5","142.8","6.77","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:02:46","135.5","142.8","6.79","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:02:51","135.5","142.8","6.82","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:02:56","135.6","142.9","6.85","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:03:01","135.6","142.9","6.84","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:03:06","135.6","142.8","6.82","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:03:11","135.6","142.9","6.8","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:03:16","135.5","142.8","6.82","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:03:21","135.5","142.7","6.85","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:03:26","135.6","142.9","6.84","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:03:31","135.5","142.8","6.83","6.96","22.3","","LYON","LYON","STD"
"9/30/2017 10:03:36","135.5","142.8","6.82","6.95","22.3","","LYON","LYON","STD"
"9/30/2017 10:03:41","135.5","142.8","6.85","6.95","22.3","","LYON","LYON","STD"
"9/30/2017 10:03:46","135.5","142.8","6.81","6.95","22.3","","LYON","LYON","STD"
"9/30/2017 10:03:51","135.5","142.7","6.77","6.95","22.3","","LYON","LYON","STD"
"9/30/2017 10:03:56","135.5","142.8","6.72","6.95","22.3","","LYON","LYON","STD"
"9/30/2017 10:04:01","135.6","142.9","6.73","6.95","22.3","","LYON","LYON","STD"
"9/30/2017 10:04:06","135.5","142.8","6.77","6.95","22.3","","LYON","LYON","STD"
"9/30/2017 10:04:11","135.4","142.7","6.8","6.95","22.3","","LYON","LYON","STD"
"9/30/2017 10:04:16","135.5","142.8","6.8","6.95","22.3","","LYON","LYON","STD"
"9/30/2017 10:04:21","135.6","142.8","6.79","6.95","22.3","","LYON","LYON","STD"
"9/30/2017 10:04:26","135.6","142.9","6.83","6.95","22.3","","LYON","LYON","STD"
"9/30/2017 10:04:31","135.6","142.9","6.86","6.95","22.3","","LYON","LYON","STD"
"9/30/2017 10:04:36","135.5","142.8","6.86","6.95","22.3","","LYON","LYON","STD"
"9/30/2017 10:04:41","135.6","142.9","6.85","6.95","22.3","","LYON","LYON","STD"
"9/30/2017 10:04:46","135.6","142.9","6.9","6.95","22.3","","LYON","LYON","STD"
"9/30/2017 10:04:51","135.7","142.9","6.94","6.94","22.3","","LYON","LYON","STD"
"9/30/2017 10:04:56","135.6","142.9","6.94","6.94","22.3","","LYON","LYON","STD"
"9/30/2017 10:05:01","135.5","142.8","6.93","6.94","22.3","","LYON","LYON","STD"
"9/30/2017 10:05:06","135.5","142.7","6.93","6.94","22.3","","LYON","LYON","STD"
"9/30/2017 10:05:11","135.5","142.8","6.93","6.94","22.3","","LYON","LYON","STD"
"9/30/2017 10:05:16","135.6","142.8","6.91","6.94","22.3","","LYON","LYON","STD"
"9/30/2017 10:05:21","135.4","142.7","6.91","6.94","22.3","","LYON","LYON","STD"
"9/30/2017 10:05:26","135.5","142.8","6.9","6.94","22.3","","LYON","LYON","STD"
"9/30/2017 10:05:31","135.6","142.9","6.91","6.94","22.3","","LYON","LYON","STD"
"9/30/2017 10:05:36","135.5","142.8","6.92","6.94","22.3","","LYON","LYON","STD"
"9/30/2017 10:05:41","135.5","142.7","6.93","6.94","22.3","","LYON","LYON","STD"
"9/30/2017 10:05:46","135.6","142.8","6.96","6.94","22.3","","LYON","LYON","STD"
"9/30/2017 10:05:51","135.7","142.9","6.97","6.94","22.3","","LYON","LYON","STD"
"9/30/2017 10:05:56","135.5","142.8","6.96","6.94","22.3","","LYON","LYON","STD"
"9/30/2017 10:06:01","135.6","142.9","6.95","6.93","22.3","","LYON","LYON","STD"
"9/30/2017 10:06:06","135.6","142.9","6.93","6.93","22.3","","LYON","LYON","STD"
"9/30/2017 10:06:11","135.5","142.7","6.94","6.93","22.3","","LYON","LYON","STD"
"9/30/2017 10:06:16","135.4","142.6","6.92","6.93","22.3","","LYON","LYON","STD"
"9/30/2017 10:06:21","135.5","142.7","6.87","6.93","22.3","","LYON","LYON","STD"
"9/30/2017 10:06:26","135.6","142.8","6.91","6.93","22.3","","LYON","LYON","STD"
"9/30/2017 10:06:31","135.6","142.8","6.94","6.93","22.3","","LYON","LYON","STD"
"9/30/2017 10:06:36","135.6","142.9","6.96","6.93","22.3","","LYON","LYON","STD"
"9/30/2017 10:06:41","135.6","142.8","6.98","6.93","22.3","","LYON","LYON","STD"
"9/30/2017 10:06:46","135.6","142.8","6.94","6.93","22.4","","LYON","LYON","STD"
"9/30/2017 10:06:51","135.5","142.7","6.95","6.93","22.4","","LYON","LYON","STD"
"9/30/2017 10:06:56","135.6","142.8","6.97","6.93","22.4","","LYON","LYON","STD"
"9/30/2017 10:07:01","135.6","142.9","6.97","6.93","22.4","","LYON","LYON","STD"
"9/30/2017 10:07:06","135.5","142.7","6.97","6.93","22.4","","LYON","LYON","STD"
"9/30/2017 10:07:11","135.6","142.9","6.97","6.93","22.4","","LYON","LYON","STD"
"9/30/2017 10:07:16","135.6","142.8","6.99","6.93","22.3","","LYON","LYON","STD"
"9/30/2017 10:07:21","135.7","142.9","7.01","6.93","22.3","","LYON","LYON","STD"
"9/30/2017 10:07:26","135.6","142.8","7","6.93","22.3","","LYON","LYON","STD"
"9/30/2017 10:07:31","135.5","142.8","6.97","6.93","22.3","","LYON","LYON","STD"
"9/30/2017 10:07:36","135.6","142.8","6.97","6.93","22.3","","LYON","LYON","STD"
"9/30/2017 10:07:41","135.6","142.9","6.97","6.93","22.4","","LYON","LYON","STD"
"9/30/2017 10:07:46","135.6","142.8","7.01","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:07:51","135.7","142.9","7.03","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:07:56","135.5","142.8","7.01","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:08:01","135.6","142.8","6.96","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:08:06","135.6","142.9","6.93","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:08:11","135.6","142.8","6.98","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:08:16","135.6","142.8","7","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:08:21","135.6","142.9","6.98","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:08:26","135.5","142.8","6.97","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:08:31","135.7","142.9","6.96","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:08:36","135.5","142.8","6.97","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:08:41","135.6","142.9","6.95","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:08:46","135.7","142.9","6.92","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:08:51","135.7","142.9","6.93","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:08:56","135.5","142.7","6.94","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:09:01","135.5","142.7","6.97","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:09:06","135.6","142.9","6.98","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:09:11","135.6","142.9","6.96","6.92","22.3","","LYON","LYON","STD"
"9/30/2017 10:09:16","135.7","143","6.96","6.91","22.3","","LYON","LYON","STD"
"9/30/2017 10:09:21","135.6","142.9","6.98","6.91","22.3","","LYON","LYON","STD"
"9/30/2017 10:09:26","135.5","142.7","7","6.91","22.3","","LYON","LYON","STD"
"9/30/2017 10:09:31","135.5","142.7","7.01","6.91","22.3","","LYON","LYON","STD"
"9/30/2017 10:09:36","135.8","143","7.02","6.91","22.3","","LYON","LYON","STD"
"9/30/2017 10:09:41","135.6","142.9","7.06","6.91","22.3","","LYON","LYON","STD"
"9/30/2017 10:09:46","135.7","143","7.05","6.91","22.3","","LYON","LYON","STD"
"9/30/2017 10:09:51","135.6","142.9","6.99","6.91","22.3","","LYON","LYON","STD"
"9/30/2017 10:09:56","135.6","142.9","7.01","6.91","22.3","","LYON","LYON","STD"
"9/30/2017 10:10:01","135.7","142.9","7.05","6.91","22.3","","LYON","LYON","STD"
"9/30/2017 10:10:06","135.5","142.7","7.01","6.91","22.3","","LYON","LYON","STD"
"9/30/2017 10:10:11","135.7","142.9","6.96","6.91","22.3","","LYON","LYON","STD"
"9/30/2017 10:10:16","135.7","143","6.9","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:10:21","135.7","142.9","6.94","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:10:26","135.6","142.8","6.98","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:10:31","135.8","143","6.96","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:10:36","135.6","142.8","6.92","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:10:41","135.7","142.9","6.91","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:10:46","135.7","142.8","6.93","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:10:51","135.7","142.9","6.95","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:10:56","135.7","142.8","6.98","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:11:01","135.7","142.9","6.99","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:11:06","135.6","142.7","6.99","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:11:11","135.6","142.8","6.98","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:11:16","135.7","142.8","6.98","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:11:21","135.6","142.8","6.99","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:11:26","135.7","142.9","7.01","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:11:31","135.7","142.9","6.96","6.91","22.4","","LYON","LYON","STD"
"9/30/2017 10:11:36","135.7","142.9","6.95","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:11:41","135.7","142.9","6.98","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:11:46","135.8","142.9","7","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:11:51","135.7","142.8","7.01","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:11:56","135.7","142.9","7.01","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:12:01","135.8","142.9","7.01","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:12:06","135.7","142.9","7","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:12:11","135.7","142.8","6.96","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:12:16","135.8","142.9","6.92","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:12:21","135.8","142.9","6.98","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:12:26","135.8","142.9","7.03","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:12:31","135.7","142.8","7.06","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:12:36","135.8","142.9","7.06","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:12:41","135.8","142.9","7.04","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:12:46","135.8","142.9","7.06","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:12:51","135.8","142.9","7.05","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:12:56","135.8","142.9","7.04","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:13:01","135.8","142.8","7.02","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:13:06","135.8","142.9","6.97","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:13:11","135.9","142.9","6.97","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:13:16","135.9","142.9","7","6.9","22.4","","LYON","LYON","STD"
"9/30/2017 10:13:21","135.9","142.9","7.03","6.9","22.4","","LYON","LYON","STD"
